N  90,20.0,6.0,MICRO       ,1975.0,1.0,2695.92,2769.21,3048.48,3539.23,4103.69,5008.0,5918.0,6220.0,6150.0,6259.0,6453.0,6695.0,7163.0,8050.0,8731.0,9537.0,9595.0,8911.0,8407.0,8355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  91,20.0,6.0,MICRO       ,1975.0,1.0,905.12,1042.42,1110.92,1209.88,1552.14,1658.58,1779.02,1926.34,2509.78,2668.32,2812.22,2937.3,2998.64,3652.06,3864.38,4235.66,4374.38,4880.84,6341.14,7311.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  92,20.0,6.0,MICRO       ,1975.0,1.0,1234.05,1354.6,1459.52,1716.36,1933.58,2212.33,2437.2,2521.9,2833.77,2797.76,3134.98,3678.7,3867.95,3885.5,5014.47,5263.46,5595.9,6329.87,6867.47,11633.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  93,20.0,6.0,MICRO       ,1975.0,1.0,459.28,656.33,701.29,733.62,978.87,1303.64,1777.69,1865.94,2293.68,2319.71,2493.69,2826.05,3228.19,3780.0,3937.94,4435.61,5227.23,6273.5,7136.57,7449.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  94,20.0,6.0,MICRO       ,1975.0,1.0,3489.5,3735.4,3969.1,4131.35,4333.4,4409.6,4503.05,4357.6,4505.8,4645.8,5256.7,6142.6,7436.0,9396.5,8917.5,9370.0,9358.5,8923.5,8397.5,8804.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  95,20.0,6.0,MICRO       ,1975.0,1.0,2137.06,2190.5,2130.24,2223.98,2626.92,2597.06,2912.02,3059.4,3115.02,2550.3,2268.0,2357.94,2930.42,2937.76,3013.44,3527.64,3879.96,3996.44,3850.54,4105.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  96,20.0,6.0,MICRO       ,1975.0,1.0,3709.24,3947.02,4907.5,5425.42,5866.84,6211.48,6689.54,6896.62,6749.48,6847.42,6823.48,6740.24,7023.82,7303.28,7661.38,8816.56,9366.04,9715.2,9485.74,9974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  97,20.0,6.0,MICRO       ,1975.0,1.0,1393.7,1618.91,2077.06,2256.05,2638.11,3048.69,3625.17,3910.42,4299.06,3852.6,3618.8,3918.6,4173.8,4137.6,4214.2,4489.6,4578.0,4512.4,4419.4,4507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  98,20.0,6.0,MICRO       ,1975.0,1.0,1164.97,1277.87,1437.7,1216.39,1459.31,2052.0,2097.0,1752.0,1295.0,1217.0,3084.0,2719.0,2634.0,2485.0,2689.0,2801.0,2465.0,2135.0,1801.0,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N  99,20.0,6.0,MICRO       ,1975.0,1.0,1870.0,1307.2,2556.1,2647.0,2575.0,3064.3,3411.6,5317.2,3785.3,4701.4,3309.6,4186.7,3754.7,3852.0,3192.0,4865.6,4231.0,3781.4,2379.3,2723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 100,20.0,6.0,MICRO       ,1975.0,1.0,1424.7,1546.5,1615.7,1868.7,2041.5,2303.3,2615.0,2123.0,2295.0,2515.0,2011.0,2166.0,2210.0,2540.0,2385.0,3145.0,3157.0,3463.0,3539.0,4167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 101,20.0,6.0,MICRO       ,1975.0,1.0,3903.0,3834.0,4133.0,5134.0,5858.0,6370.0,5602.0,5345.0,5240.0,5152.0,5773.0,6248.0,5368.0,5726.0,6145.0,7808.0,7448.0,8869.0,8302.0,9070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 102,20.0,6.0,MICRO       ,1975.0,1.0,1566.4,1343.5,1447.0,1465.1,1768.8,1660.3,1630.9,1325.7,950.5,989.5,1625.1,1809.6,1872.4,2130.9,2093.4,2064.8,1809.7,1640.3,1937.0,2370.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 103,20.0,6.0,MICRO       ,1975.0,1.0,1283.4,1462.2,1492.6,1740.6,2159.2,5001.8,5326.0,4860.0,7786.0,9160.0,8560.0,7120.0,7260.0,4820.0,4740.0,5140.0,4120.0,3780.0,3980.0,4220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 104,20.0,6.0,MICRO       ,1975.0,1.0,1439.5,1928.6,2336.6,2956.7,3159.9,3010.2,3795.8,2503.8,2158.6,3148.5,2819.2,3504.1,4132.7,4635.9,4277.9,4460.0,4383.0,4404.0,4402.0,5144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 105,20.0,6.0,MICRO       ,1975.0,1.0,2345.4,3247.5,3803.8,4710.6,6034.3,6190.5,6018.2,5731.1,6124.5,6912.7,7067.9,6899.8,7263.1,7279.2,7115.2,6958.4,5961.1,6322.8,6499.0,7402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 106,20.0,6.0,MICRO       ,1975.0,1.0,3329.5,3267.05,3235.7,4191.1,3456.1,3779.15,4298.05,3641.75,3333.6,3928.7,4545.2,4474.05,3852.55,4872.4,5531.65,6406.35,5817.1,5525.3,5294.5,5297.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 107,20.0,6.0,MICRO       ,1975.0,1.0,1748.1,2717.0,4428.6,5533.8,7271.95,6490.95,1152.85,979.0,1102.15,1194.85,1123.5,1374.25,1266.25,1404.1,1650.75,2140.65,1757.35,1671.3,1747.0,2085.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 108,20.0,6.0,MICRO       ,1975.0,1.0,2867.76,2851.68,3076.8,3241.84,3239.28,4195.28,4374.8,4119.68,5371.36,5418.64,5991.2,5073.12,4878.16,5432.72,5655.28,9712.32,6237.2,6003.52,8888.88,9321.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 109,20.0,6.0,MICRO       ,1975.0,1.0,2518.05,3164.4,3288.5,3256.45,5790.5,6710.0,9365.0,6825.0,6310.0,7075.0,6575.0,5335.0,5545.0,3650.0,2545.0,3450.0,1740.0,360.0,3210.0,2280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 110,20.0,6.0,MICRO       ,1975.0,1.0,1194.15,1422.65,1633.1,1858.4,2004.25,2516.85,2930.85,3316.3,3563.65,3947.25,4308.15,4628.05,5015.75,4899.25,5696.15,6483.45,742.6,5794.6,4617.2,5971.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 111,20.0,6.0,MICRO       ,1975.0,1.0,6509.2,6896.4,7032.0,6502.0,5602.0,6701.2,6845.2,7518.8,8739.6,10129.2,9226.0,9667.6,7762.4,8378.0,7612.4,199.6,7759.6,7802.0,2109.6,6560.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 112,20.0,6.0,MICRO       ,1975.0,1.0,1623.25,2140.55,2451.15,2964.45,3619.1,3764.25,4156.0,3374.55,4268.55,5290.7,5635.2,5845.9,7286.05,7686.95,8680.0,8305.0,7825.0,8025.0,7785.0,9430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 113,20.0,6.0,MICRO       ,1975.0,1.0,2032.0,2085.05,2068.75,1978.9,2472.25,2819.6,3016.45,2731.85,2506.75,5833.6,4474.0,7208.75,15586.15,25052.3,25805.0,16960.0,10480.0,7475.0,11160.0,12505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 114,20.0,6.0,MICRO       ,1975.0,1.0,658.7,780.2,827.6,874.9,695.9,881.4,1188.1,1478.3,2087.4,975.0,1475.1,2137.5,2826.4,3867.3,5057.9,5982.1,7016.4,6686.8,6658.9,2828.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 115,20.0,6.0,MICRO       ,1975.0,1.0,224.04,237.04,269.1,358.82,486.92,597.62,752.56,947.72,1131.28,1312.6,1500.14,1766.78,1966.26,2465.1,3644.38,4284.78,4706.34,5213.12,5935.9,6479.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 116,20.0,6.0,MICRO       ,1975.0,1.0,1514.05,1821.61,2423.21,3057.39,4393.68,4226.48,5031.0,3610.0,4068.0,6809.0,6583.0,3460.0,4745.0,4936.0,2481.0,1598.0,587.0,1250.0,1455.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 117,20.0,6.0,MICRO       ,1975.0,1.0,1702.2,2085.8,2513.8,3034.4,3588.5,3947.2,4146.4,3299.9,3801.1,5190.9,4637.6,5232.5,7034.4,8543.3,8236.8,8328.8,8353.7,10565.4,11281.7,5541.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 118,20.0,6.0,MICRO       ,1975.0,1.0,4759.35,4500.9,5850.85,6881.2,8114.6,7898.1,8595.55,3443.05,3587.0,6144.8,3535.8,245.2,4745.9,7728.2,7303.3,7809.05,3659.1,5924.35,5004.9,9385.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 119,20.0,6.0,MICRO       ,1975.0,1.0,5275.58,5832.8,5815.04,5981.24,5905.0,5427.64,5168.82,5195.24,5605.68,6436.12,6610.6,5569.16,6463.16,6883.56,5939.64,6334.18,1558.0,5533.68,5446.26,6532.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 120,20.0,6.0,MICRO       ,1975.0,1.0,350.9,492.8,772.25,1049.35,1378.45,1446.2,1752.5,1871.0,2294.5,2643.75,2825.9,3643.45,4984.35,6595.35,8141.45,8500.0,9115.7,8088.35,6772.2,9537.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 121,20.0,6.0,MICRO       ,1975.0,1.0,2033.02,2050.2,2077.3,2116.78,2155.18,2243.52,2380.02,2378.9,2100.38,2520.48,2496.34,2660.3,2816.78,2891.88,3043.0,3373.08,4412.32,5624.0,412.0,4172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 122,20.0,6.0,MICRO       ,1975.0,1.0,1936.55,2193.45,2295.9,2749.15,2734.0,3259.7,3661.2,4521.35,5607.65,6330.75,7058.5,8031.45,8689.9,7906.9,7795.55,5036.15,4601.45,6746.7,4827.35,6615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 123,20.0,6.0,MICRO       ,1975.0,1.0,1397.0,1561.8,1847.7,2154.55,2913.3,3318.55,3564.0,3605.65,4765.0,4965.0,4990.0,405.0,5040.0,5225.0,5690.0,6170.0,3775.0,7855.0,7985.0,9815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 124,20.0,6.0,MICRO       ,1975.0,1.0,1475.0,1825.0,2073.0,2301.0,2175.0,2609.0,2886.0,2098.0,3659.0,3514.0,4108.0,4046.99,7011.99,5485.99,5395.0,6004.0,6129.0,4791.0,4753.0,4206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 125,20.0,6.0,MICRO       ,1975.0,1.0,3618.0,3359.2,4272.8,5838.0,4062.0,3151.2,1734.8,2029.6,3686.0,5754.0,3984.4,3734.8,3250.0,4376.4,4474.8,3816.8,2790.4,4068.0,4270.8,3671.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 126,20.0,6.0,MICRO       ,1975.0,1.0,939.3,1189.1,1522.0,1954.8,2362.6,2151.2,1950.3,1830.6,2353.1,2980.0,3314.4,3719.8,3912.4,3860.2,4807.9,4719.0,4450.2,6249.8,7761.4,10113.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 127,20.0,6.0,MICRO       ,1975.0,1.0,3326.29,3466.12,3606.6,3955.0,4600.0,4701.0,3936.0,3147.0,2555.0,4840.0,672.0,4639.0,5706.0,8656.0,9325.0,7108.0,6192.0,3748.0,1649.0,6165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 128,20.0,6.0,MICRO       ,1975.0,1.0,2080.5,1890.0,2084.0,3091.0,3920.0,3700.0,3425.5,2950.5,2387.0,3243.5,4613.0,4829.5,4160.5,8290.5,9227.5,7182.0,3622.0,4894.5,6023.0,8049.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 129,20.0,6.0,MICRO       ,1975.0,1.0,3757.0,4210.0,4219.5,4554.5,5629.0,5496.5,5677.0,4181.0,3281.5,4740.0,485.0,3415.0,3975.0,6175.0,5855.0,4420.0,1355.0,2560.0,2705.0,3815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 130,20.0,6.0,MICRO       ,1975.0,1.0,2644.66,2733.3,2825.46,2947.14,3078.22,2659.36,2866.6,2980.4,3204.6,3249.0,3173.2,2801.2,4391.4,4617.6,1906.8,2307.8,634.6,3389.2,3387.4,2815.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 131,20.0,6.0,MICRO       ,1975.0,1.0,360.7,436.22,543.5,622.74,723.82,896.52,1070.56,1276.4,1625.3,1943.3,2167.9,2407.78,2956.58,3575.08,4138.5,4856.04,5763.38,6722.46,7895.96,8313.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 132,20.0,6.0,MICRO       ,1975.0,1.0,2248.7,2991.1,3069.9,2991.3,3002.3,3506.8,3798.6,4193.0,5759.1,6406.0,6568.5,6727.0,7027.7,7444.7,8003.8,8629.9,8251.1,8941.5,9484.5,10395.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 133,20.0,6.0,MICRO       ,1975.0,1.0,4308.15,3997.2,4260.0,3913.95,4767.3,4773.45,4784.55,5398.95,6637.95,7480.05,7134.3,7133.4,7405.95,7921.8,7636.05,6775.35,1399.65,5427.6,6233.55,7554.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 134,20.0,6.0,MICRO       ,1975.0,1.0,1101.0,1198.5,1322.5,1644.5,1934.0,2160.0,2311.0,2596.0,3109.0,3990.0,5217.5,5846.5,6171.0,7061.5,6747.5,6221.5,6009.5,5205.5,5264.0,5640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 135,20.0,6.0,MICRO       ,1975.0,1.0,5631.0,5690.0,6243.0,6734.5,6332.0,6845.5,7056.0,6829.0,5674.5,6740.0,6977.0,6558.5,5968.5,6200.0,7613.0,7778.5,2413.0,6567.5,5868.0,3307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 136,20.0,6.0,MICRO       ,1975.0,1.0,5585.65,5391.9,5482.75,5909.5,6248.85,6179.75,5948.7,6033.7,3894.35,4877.15,5802.15,5494.65,5815.1,4061.25,5611.9,5498.5,5495.1,5496.95,5584.7,5470.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 137,20.0,6.0,MICRO       ,1975.0,1.0,2871.6,3145.8,3352.2,3643.8,4255.0,5358.4,6453.8,2599.4,123.6,4027.8,3344.6,1537.8,2252.8,3536.6,3683.4,3937.0,4128.4,4063.0,3795.2,4135.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 138,20.0,6.0,MICRO       ,1975.0,1.0,5208.5,5420.5,5365.0,5526.5,5493.0,5434.0,5171.5,4637.0,4178.5,4303.5,4754.5,5683.0,6188.0,5546.5,4553.0,4694.5,4841.5,6244.0,5838.5,6496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 139,20.0,6.0,MICRO       ,1975.0,1.0,2514.0,2167.0,2231.0,2954.0,2221.0,750.0,1024.0,1766.0,4107.0,5386.0,5476.0,3904.0,3823.0,3880.0,3436.0,1746.0,1071.0,3001.0,6140.0,8670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 140,20.0,6.0,MICRO       ,1975.0,1.0,543.9,439.05,370.95,728.4,1137.6,1519.05,1030.5,655.2,1301.4,1791.45,1918.8,2644.65,2832.9,3466.2,4249.5,4078.8,6529.5,8049.0,8069.85,8949.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 141,20.0,6.0,MICRO       ,1975.0,1.0,1494.15,1706.03,1984.73,2358.75,2816.85,3264.75,3717.45,4201.35,4796.03,5224.88,5669.17,6139.42,6965.03,7657.73,8130.23,8242.13,7871.93,7311.0,7519.88,8014.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 142,20.0,6.0,MICRO       ,1975.0,1.0,5221.5,5299.0,5066.0,5229.0,4124.5,5278.0,5650.5,5586.5,4733.5,3856.5,5632.5,5977.5,6334.0,6228.5,6405.0,5934.5,6204.5,6358.0,6031.0,5938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 143,20.0,6.0,MICRO       ,1975.0,1.0,1466.0,1764.0,1986.0,2238.0,2374.0,2418.0,2634.0,4290.0,4736.0,5598.0,5702.0,6070.0,6878.0,6572.0,7134.0,7544.0,6744.0,7334.0,7196.0,8164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 144,20.0,6.0,MICRO       ,1975.0,1.0,1198.0,1427.5,1748.0,2028.5,2435.0,1993.0,2458.0,2036.0,2321.5,3472.5,2047.0,2314.0,2709.5,3007.5,3286.5,3703.0,2749.5,3783.5,4504.5,5363.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 145,20.0,6.0,MICRO       ,1975.0,1.0,1109.31,1228.26,1235.82,1350.42,1528.77,1411.2,1366.05,1569.54,1658.07,1666.53,1822.26,2176.02,2733.57,3313.62,3923.31,4326.66,4720.41,5351.37,6283.68,8147.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 146,20.0,6.0,MICRO       ,1975.0,1.0,963.45,1234.95,1841.0,2775.5,3402.15,2895.55,2151.3,2321.55,2195.7,3012.55,2880.75,2541.7,3017.3,4199.45,3330.55,3326.2,3975.25,4276.15,6718.35,7899.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
N 147,32.0,6.0,INDUSTRY    ,1961.0,1.0,5929.07,6332.38,6043.28,6127.9,6262.29,6416.96,5999.64,6424.27,5769.61,5623.18,5357.77,5265.0,4900.33,4529.55,4130.8,4225.07,4181.2,4189.48,3988.72,3863.11,3719.97,3591.07,3391.82,3031.74,2650.98,2409.32,2300.46,2351.41,2104.9,1845.68,1673.86,1678.03,,,,,,,,,,,,,,,
N 148,31.0,6.0,INDUSTRY    ,1961.0,1.0,5076.36,5327.82,5097.22,5166.54,5261.9,5376.81,4953.8,5265.8,4622.31,4518.16,4258.75,4176.04,3866.36,3551.47,3312.32,3454.33,3245.4,3146.95,3055.64,2983.62,2843.97,2852.0,2631.83,2309.99,1996.3,1756.56,1651.84,1625.07,1303.18,1163.1,1163.14,,,,,,,,,,,,,,,,
N 149,32.0,6.0,INDUSTRY    ,1961.0,1.0,3628.35,4149.95,3880.95,3945.3,4511.55,4691.15,4781.0,5271.85,5086.75,4809.05,4907.35,4913.6,4558.3,4275.1,3526.8,3244.0,3880.1,3967.65,3638.95,3645.55,3488.45,2702.05,2884.6,2970.75,2732.45,2796.3,2514.05,2759.05,2876.7,2235.9,2148.15,2166.45,,,,,,,,,,,,,,,
N 150,32.0,6.0,INDUSTRY    ,1961.0,1.0,3320.5,5051.0,4876.5,3474.5,3483.5,3634.0,3474.5,4165.5,4337.5,4477.5,4220.0,4363.0,4828.0,4945.0,3958.5,5032.0,7989.0,10426.0,10264.5,7519.0,8915.5,9933.0,9153.5,6380.0,5409.5,4675.0,7290.5,8726.5,6625.0,4766.0,4056.5,4080.0,,,,,,,,,,,,,,,
N 151,32.0,6.0,INDUSTRY    ,1961.0,1.0,6063.0,7355.0,7234.0,10281.0,2841.0,2924.0,2015.0,2079.0,4320.0,5366.0,3315.0,2053.0,2575.0,2416.0,3392.0,2130.0,2805.0,2669.0,3651.0,2698.0,3355.0,6396.0,5254.0,4595.0,2732.0,2971.0,3341.0,3410.0,3680.0,2677.0,2449.0,1889.0,,,,,,,,,,,,,,,
N 152,44.0,6.0,INDUSTRY    ,1947.0,1.0,5717.0,6374.0,5837.5,7318.4,4613.0,4611.4,5623.6,6058.7,6449.9,5711.2,5474.1,4922.7,5639.5,4867.4,4342.0,4701.9,4645.7,4892.3,5229.8,5544.4,4967.0,5912.0,6078.8,5683.0,5870.9,6508.9,6964.5,7190.5,6699.7,7307.3,7801.3,7646.5,7390.0,5861.5,6346.7,6606.1,6762.7,7507.4,7746.8,7435.6,7758.2,8582.8,8668.7,8390.3,,,
N 153,44.0,6.0,INDUSTRY    ,1947.0,1.0,1550.61,1488.54,1200.03,1451.49,2576.19,2434.2,2586.21,1898.55,2958.18,3290.73,3408.39,3214.71,4205.43,4378.53,4279.68,4799.25,4902.84,5379.84,5527.05,6004.83,5827.71,6496.02,6858.99,6696.84,6831.0,7366.47,7881.03,7494.66,5813.55,6911.25,7252.59,7425.63,7603.5,6045.72,6064.35,5486.85,5808.27,6467.88,5513.58,6038.31,6552.36,7004.16,6784.11,6343.59,,,
N 154,43.0,6.0,INDUSTRY    ,1947.0,1.0,1041.0,898.0,854.0,609.5,745.5,783.0,765.0,816.5,879.0,966.5,878.5,614.5,552.0,704.5,488.5,532.0,491.0,794.5,1190.5,1025.5,725.0,1259.0,1182.0,765.5,794.5,1063.5,2196.5,4614.5,3062.0,2392.0,3011.0,2664.0,3286.5,4529.0,5543.0,2795.0,2327.5,3205.0,2813.5,2601.0,4790.0,8074.5,9559.0,,,,
N 155,43.0,6.0,INDUSTRY    ,1947.0,1.0,2086.0,2404.0,2324.0,1346.0,1868.0,2078.0,1634.0,1656.0,1762.0,1772.0,1824.0,1996.0,1822.0,2560.0,1596.0,1950.0,1826.0,1792.0,2378.0,2200.0,1698.0,2780.0,2196.0,2004.0,1958.0,1532.0,2580.0,7216.0,7996.0,6334.0,4598.0,6032.0,7150.0,9114.0,6856.0,4050.0,3654.0,3224.0,2246.0,1618.0,3036.0,3424.0,3626.0,,,,
N 156,47.0,6.0,INDUSTRY    ,1947.0,1.0,158.4,157.8,176.6,204.8,264.0,312.4,364.8,412.2,487.0,552.6,625.2,630.0,727.4,777.2,796.6,875.2,1007.2,1169.8,1373.6,1597.8,1975.0,2279.2,2508.4,2634.2,2713.2,3048.2,3239.2,3258.4,3256.2,3579.8,3895.0,4535.6,5240.4,5083.6,4977.8,5192.8,5636.6,6102.4,6718.0,7331.0,8089.4,8466.0,8654.2,9158.6,8959.0,9571.0,9782.8
N 157,47.0,6.0,INDUSTRY    ,1947.0,1.0,122.2,120.0,135.4,160.6,211.8,251.2,295.8,336.0,397.0,448.0,507.6,507.6,586.2,611.2,621.2,672.4,769.2,882.8,1037.8,1211.8,1509.8,1750.2,2054.4,2083.0,2128.8,2362.8,2526.4,2594.6,2634.6,2905.4,3132.2,3653.4,4177.8,4001.8,3974.4,4203.0,4538.2,4873.8,5401.2,6041.8,6493.8,6586.2,6599.6,6804.6,6651.4,6958.6,7072.6
N 158,47.0,6.0,INDUSTRY    ,1947.0,1.0,165.0,190.0,210.0,240.0,325.0,350.0,370.0,415.0,445.0,480.0,510.0,540.0,605.0,680.0,755.0,835.0,875.0,960.0,1140.0,1470.0,2040.0,2835.0,4035.0,3575.0,3540.0,3430.0,3435.0,3460.0,3415.0,3595.0,3755.0,4040.0,4265.0,4720.0,4990.0,5020.0,5325.0,5800.0,6065.0,6235.0,6565.0,6835.0,7075.0,7445.0,7060.0,7865.0,8355.0
N 159,47.0,6.0,INDUSTRY    ,1947.0,1.0,181.0,189.0,206.0,221.0,261.0,306.0,345.0,381.0,450.0,523.0,588.0,612.0,706.0,831.0,877.0,1014.0,1190.0,1435.0,1679.0,1930.0,2326.0,2645.0,2270.0,2756.0,2922.0,3427.0,3564.0,3319.0,3108.0,3372.0,3661.0,4411.0,5313.0,5409.0,5017.0,4943.0,5492.0,6142.0,6584.0,6444.0,7983.0,9399.0,10274.0,11770.0,11539.0,13062.0,13551.0
N 160,47.0,6.0,INDUSTRY    ,1947.0,1.0,240.0,315.0,360.0,390.0,405.0,420.0,480.0,660.0,915.0,975.0,1005.0,1155.0,1320.0,1695.0,2355.0,2745.0,2880.0,2865.0,3975.0,7020.0,8670.0,10500.0,8160.0,11490.0,9255.0,7725.0,7830.0,7065.0,6390.0,6105.0,5955.0,5610.0,5580.0,5880.0,5640.0,5985.0,6225.0,6855.0,6645.0,6495.0,6645.0,7050.0,6960.0,7695.0,7395.0,7440.0,7545.0
N 161,46.0,6.0,INDUSTRY    ,1947.0,1.0,622.5,841.0,923.5,1186.5,1370.5,1508.0,1758.0,1708.5,1675.5,1785.5,1943.5,1950.5,2321.5,2376.5,2451.5,2687.0,2870.5,3088.0,3560.0,3924.5,4164.5,4761.5,5371.0,5525.0,6346.5,3710.5,4352.0,4901.5,4776.5,5710.0,6926.5,8309.0,7525.5,7716.0,8067.5,7702.0,8191.0,8706.5,8674.5,9240.0,9199.0,9334.0,9875.0,10905.0,11045.5,12090.0,
N 162,21.0,6.0,INDUSTRY    ,1972.0,1.0,2580.0,2500.0,2480.0,2200.0,3490.0,4520.0,4950.0,3120.0,3040.0,2930.0,6030.0,3530.0,4120.0,3600.0,5480.0,2970.0,4640.0,3550.0,4420.0,3140.0,4460.0,,,,,,,,,,,,,,,,,,,,,,,,,,
N 163,21.0,6.0,INDUSTRY    ,1972.0,1.0,5130.0,6090.0,5880.0,5220.0,6030.0,6510.0,7080.0,6450.0,5670.0,5400.0,2460.0,4920.0,4830.0,4770.0,4980.0,5430.0,5100.0,5250.0,5160.0,5340.0,6210.0,,,,,,,,,,,,,,,,,,,,,,,,,,
N 164,47.0,6.0,INDUSTRY    ,1947.0,1.0,1737.4,1934.4,1716.0,1894.6,2078.4,2116.4,2132.8,1874.2,2021.4,2109.0,2101.2,1913.0,1965.0,1903.4,1837.4,1888.0,1912.0,1971.4,2041.6,2132.2,2075.4,2172.0,2284.6,2396.4,2539.4,2688.0,2964.2,3375.6,3271.4,3714.8,3989.4,4367.2,5070.4,5651.6,6180.8,5428.6,5346.4,5891.8,5527.0,5191.4,5324.6,5595.8,5591.2,5703.2,5569.0,5669.8,5765.0
N 165,47.0,6.0,INDUSTRY    ,1947.0,1.0,1408.6,1595.2,1409.6,1563.4,1727.0,1758.0,1790.2,1559.6,1707.8,1789.2,1788.4,1614.2,1662.4,1605.6,1547.4,1598.2,1630.8,1691.0,1767.2,1857.2,1828.2,1951.0,2064.0,2182.6,2358.6,2519.6,2763.6,3176.2,3069.2,3486.6,3731.6,4069.2,4715.2,5270.0,5785.0,5123.0,5167.2,5695.6,5342.2,5019.6,5159.6,5427.0,5411.8,5523.2,5389.8,5501.6,5598.2
N 166,47.0,6.0,INDUSTRY    ,1947.0,1.0,9630.0,9640.0,8610.0,8130.0,9000.0,9060.0,8420.0,7670.0,7430.0,7570.0,7350.0,6750.0,6510.0,6400.0,6250.0,6190.0,5880.0,5780.0,5530.0,5440.0,4850.0,4440.0,4380.0,4200.0,2940.0,2570.0,2580.0,2900.0,2970.0,3300.0,3370.0,3560.0,3820.0,4390.0,5350.0,3730.0,1060.0,1010.0,1060.0,1100.0,960.0,850.0,910.0,940.0,940.0,900.0,830.0
N 167,47.0,6.0,INDUSTRY    ,1947.0,1.0,1359.8,1494.4,1378.4,1411.8,1608.8,1610.6,1627.0,1476.8,1528.2,1620.4,1647.6,1508.8,1541.0,1513.2,1454.2,1483.4,1490.4,1547.6,1570.0,1624.4,1642.2,1716.4,1807.6,1930.0,2011.6,2116.0,2319.0,2614.6,2641.4,3579.2,3859.8,4226.0,4818.6,5270.2,5716.6,5414.2,4994.2,5160.8,5051.6,4930.4,4776.2,4976.6,5007.6,4947.2,5612.4,5063.2,4903.0
N 168,47.0,6.0,INDUSTRY    ,1947.0,1.0,263.0,287.0,315.0,357.5,382.5,437.5,488.5,531.0,623.0,662.5,712.5,821.0,931.5,1012.5,1042.0,1173.0,1308.0,1456.5,1675.5,1946.5,2193.5,2510.5,2955.5,3329.5,3795.5,4534.0,4605.5,4270.0,4025.0,3850.0,4100.5,4506.0,4661.5,4505.0,4452.5,4694.0,6005.0,7121.0,7626.0,7671.5,8502.5,8791.5,9060.0,9752.5,8919.5,9769.5,10323.0
