user_id,movie_id,rating,timestamp,title,genres,gender,age,occupation,zip
15,2000,4,978197004,Lethal Weapon (1987),Action|Comedy|Crime|Drama,M,25,7,22903
15,2001,4,978197004,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,M,25,7,22903
15,539,4,978198469,Sleepless in Seattle (1993),Comedy|Romance,M,25,7,22903
15,3247,2,978212185,Sister Act (1992),Comedy|Crime,M,25,7,22903
15,3174,4,978196657,Man on the Moon (1999),Comedy|Drama,M,25,7,22903
15,1586,3,978212065,G.I. Jane (1997),Action|Drama|War,M,25,7,22903
15,2706,4,978196348,American Pie (1999),Comedy,M,25,7,22903
15,231,2,978198790,Dumb & Dumber (1994),Comedy,M,25,7,22903
15,2598,3,978196775,Pushing Tin (1999),Comedy,M,25,7,22903
15,788,3,978198874,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,M,25,7,22903
15,2539,2,978199023,Analyze This (1999),Comedy,M,25,7,22903
15,517,3,978212463,Rising Sun (1993),Action|Drama|Mystery,M,25,7,22903
15,3354,2,978196692,Mission to Mars (2000),Sci-Fi,M,25,7,22903
15,2694,4,978196418,Big Daddy (1999),Comedy,M,25,7,22903
15,2485,3,978196817,She's All That (1999),Comedy|Romance,M,25,7,22903
15,141,4,978198350,"Birdcage, The (1996)",Comedy,M,25,7,22903
15,3798,4,978196866,What Lies Beneath (2000),Thriller,M,25,7,22903
15,2707,4,978196389,Arlington Road (1999),Thriller,M,25,7,22903
15,2567,4,978198847,EDtv (1999),Comedy,M,25,7,22903
15,3004,2,978196389,"Bachelor, The (1999)",Comedy|Romance,M,25,7,22903
15,3005,4,978196442,"Bone Collector, The (1999)",Thriller,M,25,7,22903
15,2719,3,978196579,"Haunting, The (1999)",Horror|Thriller,M,25,7,22903
15,160,2,978212507,Congo (1995),Action|Adventure|Mystery|Sci-Fi,M,25,7,22903
15,748,3,978196103,"Arrival, The (1996)",Action|Sci-Fi|Thriller,M,25,7,22903
15,2724,3,978196817,Runaway Bride (1999),Comedy|Romance,M,25,7,22903
15,2581,3,978196692,Never Been Kissed (1999),Comedy|Romance,M,25,7,22903
15,1783,2,978212494,Palmetto (1998),Film-Noir|Mystery|Thriller,M,25,7,22903
15,1422,4,978212463,Murder at 1600 (1997),Mystery|Thriller,M,25,7,22903
15,3461,4,978212698,Lord of the Flies (1963),Adventure|Drama|Thriller,M,25,7,22903
15,3535,2,978197348,American Psycho (2000),Comedy|Horror|Thriller,M,25,7,22903
15,257,3,978212463,Just Cause (1995),Mystery|Thriller,M,25,7,22903
15,832,4,978198581,Ransom (1996),Drama|Thriller,M,25,7,22903
15,762,3,978212352,Striptease (1996),Comedy|Crime,M,25,7,22903
15,2676,3,978196625,Instinct (1999),Drama|Thriller,M,25,7,22903
15,1883,3,978198442,Bulworth (1998),Comedy,M,25,7,22903
15,2763,3,978196866,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,7,22903
15,3566,2,978197314,"Big Kahuna, The (2000)",Comedy|Drama,M,25,7,22903
15,2764,3,978212254,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,M,25,7,22903
15,1892,4,978212431,"Perfect Murder, A (1998)",Mystery|Thriller,M,25,7,22903
15,1608,3,978198379,Air Force One (1997),Action|Thriller,M,25,7,22903
15,1396,4,978198442,Sneakers (1992),Crime|Drama|Sci-Fi,M,25,7,22903
15,2840,4,978196848,Stigmata (1999),Thriller,M,25,7,22903
15,2841,4,978196848,Stir of Echoes (1999),Thriller,M,25,7,22903
15,3646,3,978199149,Big Momma's House (2000),Comedy,M,25,7,22903
15,500,4,978198493,Mrs. Doubtfire (1993),Comedy,M,25,7,22903
15,3145,3,978198535,"Cradle Will Rock, The (1999)",Drama,M,25,7,22903
15,2272,3,978198907,One True Thing (1998),Drama,M,25,7,22903
15,2273,3,978198834,Rush Hour (1998),Action|Thriller,M,25,7,22903
15,1619,4,978211867,Seven Years in Tibet (1997),Drama|War,M,25,7,22903
15,1625,4,978198456,"Game, The (1997)",Mystery|Thriller,M,25,7,22903
15,1487,4,978198011,Selena (1997),Drama|Musical,M,25,7,22903
15,1702,3,978212590,Flubber (1997),Children's|Comedy|Fantasy,M,25,7,22903
15,2433,4,978198735,"Civil Action, A (1998)",Drama,M,25,7,22903
15,70,2,978212287,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,7,22903
15,1644,3,978212494,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,M,25,7,22903
15,1645,3,978212228,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,M,25,7,22903
15,2882,3,978196625,Jakob the Liar (1999),Drama,M,25,7,22903
15,2387,2,978212312,Very Bad Things (1998),Comedy|Crime,M,25,7,22903
15,2389,4,978212352,Psycho (1998),Crime|Horror|Thriller,M,25,7,22903
15,2961,3,978196848,"Story of Us, The (1999)",Comedy|Drama,M,25,7,22903
15,553,4,978198649,Tombstone (1993),Western,M,25,7,22903
15,628,4,978198040,Primal Fear (1996),Drama|Thriller,M,25,7,22903
15,3261,2,978198493,Singles (1992),Comedy|Drama|Romance,M,25,7,22903
15,2605,3,978196499,Entrapment (1999),Crime|Thriller,M,25,7,22903
15,1804,4,978212312,"Newton Boys, The (1998)",Crime|Drama,M,25,7,22903
15,1805,4,978212185,Wild Things (1998),Crime|Drama|Mystery|Thriller,M,25,7,22903
15,2391,3,978198150,"Simple Plan, A (1998)",Crime|Thriller,M,25,7,22903
15,2394,4,978196775,"Prince of Egypt, The (1998)",Animation|Musical,M,25,7,22903
15,3773,2,978199167,House Party (1990),Comedy,M,25,7,22903
15,1092,4,978198581,Basic Instinct (1992),Mystery|Thriller,M,25,7,22903
15,1672,4,978198442,"Rainmaker, The (1997)",Drama,M,25,7,22903
17,1193,5,978158471,One Flew Over the Cuckoo's Nest (1975),Drama,M,50,1,95350
17,2355,4,978159683,"Bug's Life, A (1998)",Animation|Children's|Comedy,M,50,1,95350
17,595,5,978159762,Beauty and the Beast (1991),Animation|Children's|Musical,M,50,1,95350
17,2321,5,978160304,Pleasantville (1998),Comedy,M,50,1,95350
17,720,5,978159210,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,M,50,1,95350
17,1270,5,978158536,Back to the Future (1985),Comedy|Sci-Fi,M,50,1,95350
17,527,4,978159210,Schindler's List (1993),Drama|War,M,50,1,95350
17,1097,3,978160616,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,M,50,1,95350
17,2762,5,978159467,"Sixth Sense, The (1999)",Thriller,M,50,1,95350
17,260,5,978160436,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,M,50,1,95350
17,2028,5,978159289,Saving Private Ryan (1998),Action|Drama|War,M,50,1,95350
17,3114,5,978159386,Toy Story 2 (1999),Animation|Children's|Comedy,M,50,1,95350
17,2268,4,978159683,"Few Good Men, A (1992)",Crime|Drama,M,50,1,95350
17,2916,5,978160546,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,M,50,1,95350
17,1210,4,978158536,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,M,50,1,95350
17,1213,4,978159386,GoodFellas (1990),Crime|Drama,M,50,1,95350
17,3578,5,978158656,Gladiator (2000),Action|Drama,M,50,1,95350
17,3108,3,978160157,"Fisher King, The (1991)",Comedy|Drama|Romance,M,50,1,95350
17,1253,5,978160616,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,M,50,1,95350
17,1610,4,978159762,"Hunt for Red October, The (1990)",Action|Thriller,M,50,1,95350
17,3147,4,978159989,"Green Mile, The (1999)",Drama|Thriller,M,50,1,95350
17,3256,4,978160337,Patriot Games (1992),Action|Thriller,M,50,1,95350
17,110,4,978159386,Braveheart (1995),Action|Drama|War,M,50,1,95350
17,3471,4,978160490,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,M,50,1,95350
17,589,5,978159435,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,M,50,1,95350
17,2858,5,978159467,American Beauty (1999),Comedy|Drama,M,50,1,95350
17,1408,5,978159642,"Last of the Mohicans, The (1992)",Action|Romance|War,M,50,1,95350
17,3699,4,978160739,Starman (1984),Adventure|Drama|Romance|Sci-Fi,M,50,1,95350
17,480,4,978160075,Jurassic Park (1993),Action|Adventure|Sci-Fi,M,50,1,95350
17,1265,5,978159784,Groundhog Day (1993),Comedy|Romance,M,50,1,95350
17,1370,3,978160075,Die Hard 2 (1990),Action|Thriller,M,50,1,95350
17,3334,3,978159013,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,M,50,1,95350
17,590,4,978159683,Dances with Wolves (1990),Adventure|Drama|Western,M,50,1,95350
17,1196,5,978160436,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,M,50,1,95350
17,593,5,978159289,"Silence of the Lambs, The (1991)",Drama|Thriller,M,50,1,95350
17,2571,4,978159435,"Matrix, The (1999)",Action|Sci-Fi|Thriller,M,50,1,95350
17,2396,4,978159467,Shakespeare in Love (1998),Comedy|Romance,M,50,1,95350
17,235,5,978159815,Ed Wood (1994),Comedy|Drama,M,50,1,95350
17,163,4,978160304,Desperado (1995),Action|Romance|Thriller,M,50,1,95350
17,2501,4,978159815,October Sky (1999),Drama,M,50,1,95350
17,457,5,978159859,"Fugitive, The (1993)",Action|Thriller,M,50,1,95350
17,1527,5,978160260,"Fifth Element, The (1997)",Action|Sci-Fi,M,50,1,95350
17,3418,4,978159568,Thelma & Louise (1991),Action|Drama,M,50,1,95350
17,780,4,978160993,Independence Day (ID4) (1996),Action|Sci-Fi|War,M,50,1,95350
17,318,5,978159234,"Shawshank Redemption, The (1994)",Drama,M,50,1,95350
17,356,5,978159896,Forrest Gump (1994),Comedy|Romance|War,M,50,1,95350
17,1580,4,978160933,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,M,50,1,95350
17,1214,5,978160436,Alien (1979),Action|Horror|Sci-Fi|Thriller,M,50,1,95350
17,3702,3,978160616,Mad Max (1979),Action|Sci-Fi,M,50,1,95350
17,3527,4,978160546,Predator (1987),Action|Sci-Fi|Thriller,M,50,1,95350
17,1240,5,978160490,"Terminator, The (1984)",Action|Sci-Fi|Thriller,M,50,1,95350
17,866,5,978159315,Bound (1996),Crime|Drama|Romance|Thriller,M,50,1,95350
17,3793,4,978158689,X-Men (2000),Action|Sci-Fi,M,50,1,95350
17,2058,3,978160129,"Negotiator, The (1998)",Action|Thriller,M,50,1,95350
17,296,5,978159386,Pulp Fiction (1994),Crime|Drama,M,50,1,95350
17,1617,5,978161166,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,M,50,1,95350
17,1909,4,978160848,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,M,50,1,95350
17,3006,4,978159859,"Insider, The (1999)",Drama,M,50,1,95350
17,50,5,978159289,"Usual Suspects, The (1995)",Crime|Thriller,M,50,1,95350
17,2282,4,978160337,Pecker (1998),Comedy|Drama,M,50,1,95350
17,2289,4,978159713,"Player, The (1992)",Comedy|Drama,M,50,1,95350
17,162,5,978159435,Crumb (1994),Documentary,M,50,1,95350
17,1127,4,978160616,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,M,50,1,95350
17,1704,4,978159386,Good Will Hunting (1997),Drama,M,50,1,95350
17,1635,4,978160304,"Ice Storm, The (1997)",Drama,M,50,1,95350
17,1921,4,978160616,Pi (1998),Sci-Fi|Thriller,M,50,1,95350
17,1923,4,978159859,There's Something About Mary (1998),Comedy,M,50,1,95350
17,3744,3,978158733,Shaft (2000),Action|Crime,M,50,1,95350
17,968,4,978160739,Night of the Living Dead (1968),Horror|Sci-Fi,M,50,1,95350
17,2599,3,978159762,Election (1999),Comedy,M,50,1,95350
17,1653,5,978160680,Gattaca (1997),Drama|Sci-Fi|Thriller,M,50,1,95350
17,1729,4,978160337,Jackie Brown (1997),Crime|Drama,M,50,1,95350
17,913,5,978159013,"Maltese Falcon, The (1941)",Film-Noir|Mystery,M,50,1,95350
17,3267,4,978160304,"Mariachi, El (1992)",Action|Thriller,M,50,1,95350
17,3624,4,978158656,Shanghai Noon (2000),Action,M,50,1,95350
17,1594,4,978160129,In the Company of Men (1997),Drama,M,50,1,95350
17,24,3,978160933,Powder (1995),Drama|Sci-Fi,M,50,1,95350
17,2908,3,978159713,Boys Don't Cry (1999),Drama,M,50,1,95350
17,32,5,978160490,Twelve Monkeys (1995),Drama|Sci-Fi,M,50,1,95350
17,34,5,978159683,Babe (1995),Children's|Comedy|Drama,M,50,1,95350
17,3717,4,978158779,Gone in 60 Seconds (2000),Action|Crime,M,50,1,95350
17,1997,4,978158656,"Exorcist, The (1973)",Horror,M,50,1,95350
17,1573,2,978160848,Face/Off (1997),Action|Sci-Fi|Thriller,M,50,1,95350
17,3148,5,978159989,"Cider House Rules, The (1999)",Drama,M,50,1,95350
17,454,4,978160260,"Firm, The (1993)",Drama|Thriller,M,50,1,95350
17,1274,5,978160490,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,M,50,1,95350
17,741,5,978159351,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,M,50,1,95350
17,3246,4,978160129,Malcolm X (1992),Drama,M,50,1,95350
17,2600,3,978160887,eXistenZ (1999),Action|Sci-Fi|Thriller,M,50,1,95350
17,223,4,978159762,Clerks (1994),Comedy,M,50,1,95350
17,3510,4,978158656,Frequency (2000),Drama|Thriller,M,50,1,95350
17,300,5,978159815,Quiz Show (1994),Drama,M,50,1,95350
17,1343,4,978158536,Cape Fear (1991),Thriller,M,50,1,95350
17,529,4,978160304,Searching for Bobby Fischer (1993),Drama,M,50,1,95350
