Date, Price, Grid load forecast, Wind power forecast
2013-11-09 11:00:00,35.73,44691.0,1580.0
2013-11-09 12:00:00,35.51,44409.0,1745.0
2013-11-09 13:00:00,35.27,44207.0,1852.0
2013-11-09 14:00:00,35.18,44382.0,2001.0
2013-11-09 15:00:00,35.53,44902.0,2161.0
2013-11-09 16:00:00,36.04,46530.0,2274.0
2013-11-09 17:00:00,37.31,48095.0,2315.0
2013-11-09 18:00:00,37.68,47611.0,2335.0
2013-11-09 19:00:00,36.86,46243.0,2273.0
2013-11-09 20:00:00,35.69,44351.0,2223.0
2013-11-09 21:00:00,35.17,43209.0,2099.0
2013-11-09 22:00:00,34.45,41753.0,1921.0
2013-11-09 23:00:00,33.49,40022.0,1737.0
2013-11-10 00:00:00,31.77,38717.0,1465.0
2013-11-10 01:00:00,31.44,37554.0,1192.0
2013-11-10 02:00:00,31.34,36565.0,949.0
2013-11-10 03:00:00,31.76,36714.0,741.0
2013-11-10 04:00:00,32.28,36912.0,602.0
2013-11-10 05:00:00,33.39,37412.0,537.0
2013-11-10 06:00:00,33.97,38238.0,520.0
2013-11-10 07:00:00,34.21,39343.0,557.0
2013-11-10 08:00:00,34.65,40756.0,652.0
2013-11-10 09:00:00,35.15,42508.0,780.0
2013-11-10 10:00:00,35.34,43820.0,926.0
2013-11-10 11:00:00,35.76,44530.0,1032.0
2013-11-10 12:00:00,36.1,44520.0,1149.0
2013-11-10 13:00:00,35.28,44578.0,1259.0
2013-11-10 14:00:00,35.29,44641.0,1365.0
2013-11-10 15:00:00,35.69,45313.0,1486.0
2013-11-10 16:00:00,36.07,46812.0,1570.0
2013-11-10 17:00:00,36.94,48236.0,1659.0
2013-11-10 18:00:00,37.72,48310.0,1697.0
2013-11-10 19:00:00,37.23,47618.0,1665.0
2013-11-10 20:00:00,35.99,46411.0,1618.0
2013-11-10 21:00:00,35.53,45466.0,1531.0
2013-11-10 22:00:00,35.48,43620.0,1373.0
2013-11-10 23:00:00,34.24,41361.0,1183.0
2013-11-11 00:00:00,34.09,39763.0,755.0
2013-11-11 01:00:00,33.5,38980.0,639.0
2013-11-11 02:00:00,33.58,38797.0,543.0
2013-11-11 03:00:00,33.92,39055.0,438.0
2013-11-11 04:00:00,34.87,39960.0,325.0
2013-11-11 05:00:00,36.21,42715.0,230.0
2013-11-11 06:00:00,37.73,47721.0,163.0
2013-11-11 07:00:00,40.38,52171.0,127.0
2013-11-11 08:00:00,42.53,53063.0,135.0
2013-11-11 09:00:00,40.88,53000.0,183.0
2013-11-11 10:00:00,40.69,52997.0,258.0
2013-11-11 11:00:00,40.13,52645.0,356.0
2013-11-11 12:00:00,39.93,51902.0,472.0
2013-11-11 13:00:00,40.6,51554.0,606.0
2013-11-11 14:00:00,40.34,51528.0,776.0
2013-11-11 15:00:00,40.44,52073.0,966.0
2013-11-11 16:00:00,41.29,53360.0,1166.0
2013-11-11 17:00:00,42.0,54475.0,1401.0
2013-11-11 18:00:00,39.79,54007.0,1691.0
2013-11-11 19:00:00,38.4,52824.0,2006.0
2013-11-11 20:00:00,37.43,51022.0,2286.0
2013-11-11 21:00:00,36.89,49177.0,2517.0
2013-11-11 22:00:00,35.75,46526.0,2721.0
2013-11-11 23:00:00,33.16,43570.0,2906.0
2013-11-12 00:00:00,31.97,41048.0,3212.0
2013-11-12 01:00:00,31.4,40152.0,3249.0
2013-11-12 02:00:00,31.1,39659.0,3257.0
2013-11-12 03:00:00,31.18,39679.0,3179.0
2013-11-12 04:00:00,31.79,40311.0,2929.0
2013-11-12 05:00:00,33.4,42936.0,2605.0
2013-11-12 06:00:00,35.91,47685.0,2319.0
2013-11-12 07:00:00,37.78,51855.0,2061.0
2013-11-12 08:00:00,37.87,52352.0,1851.0
2013-11-12 09:00:00,37.62,51888.0,1697.0
2013-11-12 10:00:00,37.44,52001.0,1562.0
2013-11-12 11:00:00,37.74,51857.0,1434.0
2013-11-12 12:00:00,37.84,51689.0,1361.0
2013-11-12 13:00:00,38.04,51599.0,1346.0
2013-11-12 14:00:00,38.0,51554.0,1371.0
2013-11-12 15:00:00,38.55,51770.0,1389.0
2013-11-12 16:00:00,40.45,52875.0,1405.0
2013-11-12 17:00:00,42.72,53661.0,1442.0
2013-11-12 18:00:00,39.39,52989.0,1478.0
2013-11-12 19:00:00,38.32,51455.0,1553.0
2013-11-12 20:00:00,37.5,49598.0,1672.0
2013-11-12 21:00:00,36.97,47885.0,1767.0
2013-11-12 22:00:00,35.94,45307.0,1837.0
2013-11-12 23:00:00,34.05,42402.0,1911.0
2013-11-13 00:00:00,32.64,40030.0,2077.0
2013-11-13 01:00:00,31.84,39121.0,2191.0
2013-11-13 02:00:00,31.51,38780.0,2298.0
2013-11-13 03:00:00,31.68,38866.0,2379.0
2013-11-13 04:00:00,32.22,39739.0,2437.0
2013-11-13 05:00:00,34.11,42155.0,2510.0
2013-11-13 06:00:00,36.57,46733.0,2594.0
2013-11-13 07:00:00,38.52,50911.0,2613.0
2013-11-13 08:00:00,38.39,51623.0,2608.0
2013-11-13 09:00:00,37.69,51278.0,2610.0
2013-11-13 10:00:00,37.27,51262.0,2624.0
2013-11-13 11:00:00,37.04,50946.0,2671.0
2013-11-13 12:00:00,36.89,50238.0,2675.0
2013-11-13 13:00:00,37.11,49854.0,2594.0
2013-11-13 14:00:00,37.05,49911.0,2434.0
2013-11-13 15:00:00,37.47,50557.0,2183.0
2013-11-13 16:00:00,39.23,51676.0,1900.0
2013-11-13 17:00:00,42.26,52775.0,1648.0
2013-11-13 18:00:00,39.81,52486.0,1437.0
2013-11-13 19:00:00,38.55,51525.0,1252.0
2013-11-13 20:00:00,38.13,49834.0,1107.0
2013-11-13 21:00:00,37.55,48309.0,1033.0
2013-11-13 22:00:00,35.97,45806.0,1026.0
2013-11-13 23:00:00,34.2,42879.0,1088.0
2013-11-14 00:00:00,33.96,40953.0,1132.0
2013-11-14 01:00:00,33.38,40070.0,1231.0
2013-11-14 02:00:00,32.77,39721.0,1343.0
2013-11-14 03:00:00,32.81,39895.0,1456.0
2013-11-14 04:00:00,33.6,40709.0,1589.0
2013-11-14 05:00:00,34.79,43214.0,1755.0
2013-11-14 06:00:00,37.55,47672.0,1904.0
2013-11-14 07:00:00,39.74,52044.0,2018.0
2013-11-14 08:00:00,39.24,52765.0,2102.0
2013-11-14 09:00:00,38.37,52374.0,2159.0
2013-11-14 10:00:00,37.93,52435.0,2187.0
2013-11-14 11:00:00,37.85,52168.0,2200.0
2013-11-14 12:00:00,38.04,51577.0,2129.0
2013-11-14 13:00:00,38.51,51160.0,1966.0
2013-11-14 14:00:00,38.6,51220.0,1776.0
2013-11-14 15:00:00,39.35,51768.0,1544.0
2013-11-14 16:00:00,42.52,52858.0,1311.0
2013-11-14 17:00:00,44.36,53710.0,1166.0
2013-11-14 18:00:00,41.69,53016.0,1071.0
2013-11-14 19:00:00,39.07,51914.0,941.0
2013-11-14 20:00:00,38.01,50063.0,790.0
2013-11-14 21:00:00,37.85,48280.0,655.0
2013-11-14 22:00:00,36.76,45720.0,541.0
2013-11-14 23:00:00,34.68,42746.0,441.0
2013-11-15 00:00:00,34.01,40253.0,332.0
2013-11-15 01:00:00,33.67,39329.0,282.0
2013-11-15 02:00:00,33.37,38959.0,252.0
2013-11-15 03:00:00,33.43,39104.0,260.0
2013-11-15 04:00:00,34.13,39871.0,306.0
2013-11-15 05:00:00,35.11,42293.0,377.0
2013-11-15 06:00:00,38.03,46985.0,464.0
2013-11-15 07:00:00,39.8,51319.0,530.0
2013-11-15 08:00:00,40.0,52262.0,572.0
2013-11-15 09:00:00,39.34,52054.0,588.0
2013-11-15 10:00:00,38.99,52037.0,636.0
2013-11-15 11:00:00,38.61,51779.0,741.0
2013-11-15 12:00:00,37.87,51228.0,853.0
2013-11-15 13:00:00,37.68,50553.0,918.0
2013-11-15 14:00:00,37.24,50090.0,952.0
2013-11-15 15:00:00,37.05,50402.0,1028.0
2013-11-15 16:00:00,37.67,51407.0,1151.0
2013-11-15 17:00:00,37.81,52164.0,1302.0
2013-11-15 18:00:00,37.23,51358.0,1491.0
2013-11-15 19:00:00,36.04,49821.0,1727.0
2013-11-15 20:00:00,35.15,47677.0,1941.0
2013-11-15 21:00:00,34.42,46026.0,2098.0
2013-11-15 22:00:00,33.42,43937.0,2214.0
2013-11-15 23:00:00,32.06,41684.0,2314.0
2013-11-16 00:00:00,32.0,39189.0,2801.0
2013-11-16 01:00:00,30.72,37899.0,2837.0
2013-11-16 02:00:00,30.62,37180.0,2837.0
2013-11-16 03:00:00,30.39,36972.0,2789.0
2013-11-16 04:00:00,30.58,37158.0,2699.0
2013-11-16 05:00:00,30.94,37935.0,2604.0
2013-11-16 06:00:00,30.81,39185.0,2548.0
2013-11-16 07:00:00,31.64,40761.0,2506.0
2013-11-16 08:00:00,33.12,42184.0,2473.0
2013-11-16 09:00:00,34.26,43727.0,2498.0
2013-11-16 10:00:00,34.47,44759.0,2564.0
2013-11-16 11:00:00,34.23,45072.0,2619.0
2013-11-16 12:00:00,33.6,44627.0,2659.0
2013-11-16 13:00:00,32.99,44329.0,2672.0
2013-11-16 14:00:00,33.24,44355.0,2656.0
2013-11-16 15:00:00,34.13,45292.0,2630.0
2013-11-16 16:00:00,35.22,46831.0,2604.0
2013-11-16 17:00:00,35.68,48118.0,2604.0
2013-11-16 18:00:00,35.3,47610.0,2588.0
2013-11-16 19:00:00,34.75,46084.0,2503.0
2013-11-16 20:00:00,33.38,44140.0,2412.0
2013-11-16 21:00:00,32.41,43181.0,2343.0
2013-11-16 22:00:00,32.36,41697.0,2289.0
2013-11-16 23:00:00,31.0,39732.0,2258.0
2013-11-17 00:00:00,30.35,37591.0,2179.0
2013-11-17 01:00:00,28.89,36529.0,2136.0
2013-11-17 02:00:00,28.65,35504.0,2109.0
2013-11-17 03:00:00,28.65,35644.0,2032.0
2013-11-17 04:00:00,28.87,35871.0,1853.0
2013-11-17 05:00:00,29.39,36454.0,1648.0
2013-11-17 06:00:00,28.5,37294.0,1439.0
2013-11-17 07:00:00,31.43,38343.0,1217.0
2013-11-17 08:00:00,32.54,39691.0,1007.0
2013-11-17 09:00:00,34.17,41328.0,815.0
2013-11-17 10:00:00,34.48,42635.0,611.0
2013-11-17 11:00:00,34.95,43280.0,455.0
2013-11-17 12:00:00,34.89,42965.0,353.0
2013-11-17 13:00:00,34.88,42797.0,261.0
2013-11-17 14:00:00,35.36,43059.0,175.0
2013-11-17 15:00:00,36.01,44198.0,113.0
2013-11-17 16:00:00,36.84,46228.0,82.0
2013-11-17 17:00:00,37.88,47602.0,62.0
2013-11-17 18:00:00,37.95,47725.0,49.0
2013-11-17 19:00:00,37.22,47038.0,58.0
2013-11-17 20:00:00,36.33,45872.0,91.0
2013-11-17 21:00:00,35.07,45066.0,172.0
2013-11-17 22:00:00,34.34,43303.0,305.0
2013-11-17 23:00:00,33.62,41139.0,472.0
2013-11-18 00:00:00,32.82,40072.0,375.0
2013-11-18 01:00:00,31.96,39376.0,445.0
2013-11-18 02:00:00,31.57,39230.0,520.0
2013-11-18 03:00:00,31.44,39451.0,579.0
2013-11-18 04:00:00,33.04,40302.0,595.0
2013-11-18 05:00:00,35.11,42736.0,577.0
2013-11-18 06:00:00,37.79,47271.0,570.0
2013-11-18 07:00:00,41.76,51673.0,592.0
2013-11-18 08:00:00,42.49,52282.0,612.0
2013-11-18 09:00:00,39.64,52059.0,637.0
2013-11-18 10:00:00,39.45,51737.0,681.0
2013-11-18 11:00:00,39.06,51502.0,711.0
2013-11-18 12:00:00,38.84,51039.0,687.0
2013-11-18 13:00:00,39.58,50925.0,648.0
2013-11-18 14:00:00,39.8,51208.0,597.0
2013-11-18 15:00:00,40.9,51725.0,557.0
2013-11-18 16:00:00,42.55,52719.0,553.0
2013-11-18 17:00:00,43.37,53149.0,571.0
2013-11-18 18:00:00,39.62,52463.0,607.0
2013-11-18 19:00:00,39.04,51214.0,640.0
2013-11-18 20:00:00,37.45,49342.0,674.0
2013-11-18 21:00:00,35.82,47658.0,660.0
2013-11-18 22:00:00,34.57,45137.0,632.0
2013-11-18 23:00:00,33.06,42326.0,634.0
2013-11-19 00:00:00,33.41,40035.0,766.0
2013-11-19 01:00:00,32.98,39240.0,749.0
2013-11-19 02:00:00,32.79,38912.0,774.0
2013-11-19 03:00:00,32.85,39011.0,831.0
2013-11-19 04:00:00,33.66,39877.0,899.0
2013-11-19 05:00:00,35.49,42612.0,970.0
2013-11-19 06:00:00,37.98,47251.0,979.0
2013-11-19 07:00:00,41.9,51392.0,936.0
2013-11-19 08:00:00,41.8,52108.0,925.0
2013-11-19 09:00:00,39.93,51787.0,955.0
2013-11-19 10:00:00,39.32,51945.0,976.0
2013-11-19 11:00:00,39.48,51967.0,972.0
2013-11-19 12:00:00,39.82,51844.0,926.0
2013-11-19 13:00:00,40.67,51618.0,856.0
2013-11-19 14:00:00,41.08,51728.0,811.0
2013-11-19 15:00:00,42.01,52359.0,753.0
2013-11-19 16:00:00,43.43,53209.0,716.0
2013-11-19 17:00:00,43.97,53495.0,704.0
2013-11-19 18:00:00,42.42,52865.0,670.0
2013-11-19 19:00:00,39.38,51696.0,667.0
2013-11-19 20:00:00,38.95,49926.0,695.0
2013-11-19 21:00:00,37.97,48308.0,693.0
2013-11-19 22:00:00,36.5,45797.0,693.0
2013-11-19 23:00:00,35.05,43094.0,696.0
2013-11-20 00:00:00,35.25,41404.0,637.0
2013-11-20 01:00:00,35.15,40536.0,515.0
2013-11-20 02:00:00,35.13,40279.0,389.0
2013-11-20 03:00:00,35.35,40577.0,307.0
2013-11-20 04:00:00,35.98,41643.0,274.0
2013-11-20 05:00:00,37.14,44381.0,282.0
2013-11-20 06:00:00,39.82,49091.0,331.0
2013-11-20 07:00:00,45.89,53362.0,413.0
2013-11-20 08:00:00,46.86,54067.0,518.0
2013-11-20 09:00:00,43.52,53708.0,635.0
2013-11-20 10:00:00,43.23,53835.0,702.0
2013-11-20 11:00:00,42.39,53633.0,726.0
2013-11-20 12:00:00,41.83,53145.0,739.0
2013-11-20 13:00:00,43.11,52840.0,755.0
2013-11-20 14:00:00,43.4,53025.0,773.0
2013-11-20 15:00:00,45.9,53832.0,784.0
2013-11-20 16:00:00,47.1,55037.0,784.0
2013-11-20 17:00:00,46.91,55684.0,796.0
2013-11-20 18:00:00,44.85,55004.0,803.0
2013-11-20 19:00:00,41.32,53882.0,805.0
2013-11-20 20:00:00,39.67,51939.0,804.0
2013-11-20 21:00:00,38.57,50391.0,754.0
2013-11-20 22:00:00,37.22,47772.0,697.0
2013-11-20 23:00:00,36.28,44873.0,695.0
2013-11-21 00:00:00,35.37,42990.0,579.0
2013-11-21 01:00:00,35.05,42041.0,607.0
2013-11-21 02:00:00,34.86,41701.0,646.0
2013-11-21 03:00:00,35.0,41912.0,683.0
2013-11-21 04:00:00,35.5,43170.0,717.0
2013-11-21 05:00:00,36.86,45868.0,755.0
2013-11-21 06:00:00,40.28,50431.0,791.0
2013-11-21 07:00:00,44.71,54819.0,820.0
2013-11-21 08:00:00,45.55,55670.0,840.0
2013-11-21 09:00:00,43.69,55454.0,851.0
2013-11-21 10:00:00,42.63,55622.0,848.0
2013-11-21 11:00:00,42.23,55524.0,835.0
2013-11-21 12:00:00,43.5,55006.0,830.0
2013-11-21 13:00:00,43.92,54906.0,840.0
2013-11-21 14:00:00,43.61,55021.0,845.0
2013-11-21 15:00:00,45.62,55769.0,857.0
2013-11-21 16:00:00,48.91,56562.0,883.0
2013-11-21 17:00:00,49.03,56867.0,903.0
2013-11-21 18:00:00,44.43,56070.0,887.0
2013-11-21 19:00:00,42.05,54891.0,846.0
2013-11-21 20:00:00,39.45,53036.0,811.0
2013-11-21 21:00:00,38.9,51455.0,798.0
2013-11-21 22:00:00,37.67,48902.0,794.0
2013-11-21 23:00:00,35.91,45898.0,780.0
2013-11-22 00:00:00,35.69,43947.0,635.0
2013-11-22 01:00:00,35.26,43113.0,641.0
2013-11-22 02:00:00,35.2,42754.0,643.0
2013-11-22 03:00:00,35.29,42970.0,629.0
2013-11-22 04:00:00,35.93,43927.0,596.0
2013-11-22 05:00:00,36.99,46772.0,574.0
2013-11-22 06:00:00,40.78,51566.0,561.0
2013-11-22 07:00:00,47.94,55887.0,549.0
2013-11-22 08:00:00,49.88,56816.0,532.0
2013-11-22 09:00:00,46.05,56546.0,504.0
2013-11-22 10:00:00,44.91,56594.0,468.0
2013-11-22 11:00:00,43.66,56215.0,435.0
2013-11-22 12:00:00,42.71,55516.0,409.0
2013-11-22 13:00:00,42.72,54812.0,395.0
2013-11-22 14:00:00,42.61,54442.0,386.0
2013-11-22 15:00:00,43.59,54764.0,370.0
2013-11-22 16:00:00,45.37,55614.0,353.0
2013-11-22 17:00:00,47.35,55992.0,335.0
2013-11-22 18:00:00,44.67,55161.0,306.0
2013-11-22 19:00:00,40.51,53704.0,276.0
2013-11-22 20:00:00,39.42,51555.0,249.0
2013-11-22 21:00:00,38.0,50014.0,217.0
2013-11-22 22:00:00,36.84,47973.0,182.0
2013-11-22 23:00:00,36.09,45780.0,156.0
2013-11-23 00:00:00,35.71,44256.0,167.0
2013-11-23 01:00:00,35.26,43062.0,159.0
2013-11-23 02:00:00,35.06,42431.0,160.0
2013-11-23 03:00:00,34.95,42303.0,165.0
2013-11-23 04:00:00,35.08,42566.0,170.0
2013-11-23 05:00:00,35.42,43341.0,186.0
2013-11-23 06:00:00,35.89,44623.0,198.0
2013-11-23 07:00:00,36.31,46333.0,208.0
2013-11-23 08:00:00,36.88,48006.0,217.0
2013-11-23 09:00:00,37.97,49573.0,227.0
2013-11-23 10:00:00,38.18,50494.0,244.0
2013-11-23 11:00:00,38.28,50648.0,268.0
2013-11-23 12:00:00,37.89,50027.0,299.0
2013-11-23 13:00:00,37.73,49679.0,343.0
2013-11-23 14:00:00,37.68,49943.0,398.0
2013-11-23 15:00:00,38.43,51159.0,477.0
2013-11-23 16:00:00,39.9,52933.0,605.0
2013-11-23 17:00:00,40.87,54056.0,758.0
2013-11-23 18:00:00,39.51,53384.0,900.0
2013-11-23 19:00:00,38.19,51745.0,1048.0
2013-11-23 20:00:00,37.05,49764.0,1217.0
2013-11-23 21:00:00,36.15,48697.0,1396.0
2013-11-23 22:00:00,35.65,47167.0,1577.0
2013-11-23 23:00:00,34.54,45170.0,1785.0
2013-11-24 00:00:00,34.0,43185.0,1994.0
2013-11-24 01:00:00,33.4,42024.0,2242.0
2013-11-24 02:00:00,32.97,41343.0,2502.0
2013-11-24 03:00:00,32.82,41240.0,2678.0
2013-11-24 04:00:00,32.96,41453.0,2750.0
2013-11-24 05:00:00,33.28,42055.0,2824.0
2013-11-24 06:00:00,33.66,43083.0,2834.0
2013-11-24 07:00:00,33.99,44506.0,2751.0
2013-11-24 08:00:00,34.27,45971.0,2653.0
2013-11-24 09:00:00,34.9,47745.0,2502.0
2013-11-24 10:00:00,35.38,49011.0,2290.0
2013-11-24 11:00:00,36.04,49573.0,2070.0
2013-11-24 12:00:00,35.19,49489.0,1882.0
2013-11-24 13:00:00,35.09,49200.0,1727.0
2013-11-24 14:00:00,35.31,49552.0,1572.0
2013-11-24 15:00:00,35.81,50858.0,1440.0
2013-11-24 16:00:00,36.53,52618.0,1374.0
2013-11-24 17:00:00,36.99,53630.0,1368.0
2013-11-24 18:00:00,36.85,53489.0,1368.0
2013-11-24 19:00:00,36.98,52518.0,1356.0
2013-11-24 20:00:00,36.38,51382.0,1343.0
2013-11-24 21:00:00,36.0,50269.0,1331.0
2013-11-24 22:00:00,35.54,48379.0,1333.0
2013-11-24 23:00:00,35.0,46035.0,1341.0
2013-11-25 00:00:00,34.23,44068.0,1041.0
2013-11-25 01:00:00,33.97,43303.0,1060.0
2013-11-25 02:00:00,33.8,43080.0,1072.0
2013-11-25 03:00:00,33.96,43410.0,1060.0
2013-11-25 04:00:00,34.94,44487.0,1052.0
2013-11-25 05:00:00,36.32,47309.0,1039.0
2013-11-25 06:00:00,39.56,52232.0,1020.0
2013-11-25 07:00:00,48.11,56710.0,1012.0
2013-11-25 08:00:00,48.78,57376.0,1013.0
2013-11-25 09:00:00,44.08,57075.0,994.0
2013-11-25 10:00:00,40.31,56987.0,965.0
2013-11-25 11:00:00,39.57,56563.0,933.0
2013-11-25 12:00:00,39.66,55893.0,942.0
2013-11-25 13:00:00,42.55,55614.0,963.0
2013-11-25 14:00:00,44.5,55730.0,942.0
2013-11-25 15:00:00,45.91,56624.0,912.0
2013-11-25 16:00:00,48.31,57900.0,895.0
2013-11-25 17:00:00,52.22,58389.0,877.0
2013-11-25 18:00:00,45.92,57651.0,848.0
2013-11-25 19:00:00,43.47,56439.0,803.0
2013-11-25 20:00:00,40.9,54610.0,744.0
2013-11-25 21:00:00,39.93,53101.0,684.0
2013-11-25 22:00:00,37.61,50467.0,619.0
2013-11-25 23:00:00,35.85,47736.0,545.0
2013-11-26 00:00:00,34.53,45824.0,343.0
2013-11-26 01:00:00,34.31,44871.0,316.0
2013-11-26 02:00:00,34.1,44520.0,299.0
2013-11-26 03:00:00,34.3,44672.0,279.0
2013-11-26 04:00:00,35.23,45775.0,263.0
2013-11-26 05:00:00,36.89,48640.0,248.0
2013-11-26 06:00:00,43.19,53186.0,228.0
2013-11-26 07:00:00,46.97,57427.0,213.0
2013-11-26 08:00:00,51.71,58152.0,205.0
2013-11-26 09:00:00,48.9,57768.0,212.0
2013-11-26 10:00:00,46.0,57660.0,232.0
2013-11-26 11:00:00,45.54,57206.0,258.0
2013-11-26 12:00:00,44.04,56627.0,290.0
2013-11-26 13:00:00,44.84,56230.0,334.0
2013-11-26 14:00:00,45.83,56396.0,413.0
2013-11-26 15:00:00,46.86,56993.0,534.0
2013-11-26 16:00:00,48.48,58011.0,681.0
2013-11-26 17:00:00,48.04,58278.0,856.0
2013-11-26 18:00:00,43.55,57381.0,1070.0
2013-11-26 19:00:00,40.41,56059.0,1280.0
2013-11-26 20:00:00,38.73,53909.0,1490.0
2013-11-26 21:00:00,37.75,52216.0,1683.0
2013-11-26 22:00:00,36.37,49425.0,1839.0
2013-11-26 23:00:00,33.83,46330.0,1994.0
2013-11-27 00:00:00,33.54,43057.0,1931.0
2013-11-27 01:00:00,32.82,42042.0,2020.0
2013-11-27 02:00:00,32.26,41469.0,2111.0
2013-11-27 03:00:00,32.65,41488.0,2199.0
2013-11-27 04:00:00,33.08,42228.0,2271.0
2013-11-27 05:00:00,34.14,44882.0,2338.0
2013-11-27 06:00:00,36.52,49277.0,2404.0
2013-11-27 07:00:00,38.29,53483.0,2466.0
2013-11-27 08:00:00,38.96,54271.0,2513.0
2013-11-27 09:00:00,38.19,53688.0,2541.0
2013-11-27 10:00:00,37.78,53369.0,2597.0
2013-11-27 11:00:00,37.34,53209.0,2706.0
2013-11-27 12:00:00,37.09,52745.0,2801.0
2013-11-27 13:00:00,37.19,52496.0,2890.0
2013-11-27 14:00:00,37.04,52669.0,3009.0
2013-11-27 15:00:00,37.24,53561.0,3094.0
2013-11-27 16:00:00,37.79,54460.0,3123.0
2013-11-27 17:00:00,37.94,54730.0,3116.0
2013-11-27 18:00:00,37.5,53889.0,3097.0
2013-11-27 19:00:00,36.78,52572.0,3102.0
2013-11-27 20:00:00,35.84,50634.0,3125.0
2013-11-27 21:00:00,34.6,49075.0,3158.0
2013-11-27 22:00:00,33.55,46498.0,3228.0
2013-11-27 23:00:00,32.49,43796.0,3286.0
2013-11-28 00:00:00,30.91,41550.0,3272.0
2013-11-28 01:00:00,29.99,40677.0,3332.0
2013-11-28 02:00:00,29.1,40427.0,3405.0
2013-11-28 03:00:00,29.26,40620.0,3451.0
2013-11-28 04:00:00,30.18,41420.0,3479.0
2013-11-28 05:00:00,32.33,43868.0,3494.0
2013-11-28 06:00:00,34.16,48592.0,3496.0
2013-11-28 07:00:00,35.9,52793.0,3500.0
2013-11-28 08:00:00,36.31,53707.0,3527.0
2013-11-28 09:00:00,35.63,53245.0,3580.0
2013-11-28 10:00:00,35.59,53111.0,3652.0
2013-11-28 11:00:00,35.37,52904.0,3733.0
2013-11-28 12:00:00,35.1,52523.0,3793.0
2013-11-28 13:00:00,35.42,52243.0,3795.0
2013-11-28 14:00:00,35.45,52576.0,3741.0
2013-11-28 15:00:00,36.15,53414.0,3669.0
2013-11-28 16:00:00,37.14,54364.0,3531.0
2013-11-28 17:00:00,37.92,54467.0,3345.0
2013-11-28 18:00:00,37.37,53782.0,3155.0
2013-11-28 19:00:00,36.53,52593.0,2954.0
2013-11-28 20:00:00,35.81,51058.0,2745.0
2013-11-28 21:00:00,35.31,49511.0,2500.0
2013-11-28 22:00:00,34.12,47218.0,2181.0
2013-11-28 23:00:00,33.12,44276.0,1830.0
2013-11-29 00:00:00,32.95,41632.0,1703.0
2013-11-29 01:00:00,32.78,40702.0,1418.0
2013-11-29 02:00:00,33.01,40479.0,1169.0
2013-11-29 03:00:00,33.29,40725.0,965.0
2013-11-29 04:00:00,33.8,41678.0,837.0
2013-11-29 05:00:00,34.91,44532.0,802.0
2013-11-29 06:00:00,37.25,49316.0,852.0
2013-11-29 07:00:00,42.35,53588.0,986.0
2013-11-29 08:00:00,43.63,54533.0,1198.0
2013-11-29 09:00:00,41.61,54537.0,1390.0
2013-11-29 10:00:00,40.02,54489.0,1619.0
2013-11-29 11:00:00,39.13,54255.0,1969.0
2013-11-29 12:00:00,37.6,53692.0,2259.0
2013-11-29 13:00:00,37.03,53067.0,2382.0
2013-11-29 14:00:00,36.69,52998.0,2507.0
2013-11-29 15:00:00,36.92,53551.0,2592.0
2013-11-29 16:00:00,37.75,54709.0,2572.0
2013-11-29 17:00:00,38.74,54957.0,2557.0
2013-11-29 18:00:00,37.86,53909.0,2428.0
2013-11-29 19:00:00,36.54,52449.0,2248.0
2013-11-29 20:00:00,35.22,50451.0,2068.0
2013-11-29 21:00:00,35.03,49036.0,1857.0
2013-11-29 22:00:00,34.28,47104.0,1714.0
2013-11-29 23:00:00,33.74,44695.0,1743.0
2013-11-30 00:00:00,33.86,42943.0,1684.0
2013-11-30 01:00:00,33.52,41703.0,1540.0
2013-11-30 02:00:00,33.27,41133.0,1434.0
2013-11-30 03:00:00,33.23,41062.0,1340.0
2013-11-30 04:00:00,33.34,41472.0,1232.0
2013-11-30 05:00:00,33.53,42356.0,1094.0
2013-11-30 06:00:00,33.74,43659.0,940.0
2013-11-30 07:00:00,34.46,45498.0,848.0
2013-11-30 08:00:00,34.97,47217.0,829.0
2013-11-30 09:00:00,35.85,48752.0,832.0
2013-11-30 10:00:00,36.94,49733.0,846.0
2013-11-30 11:00:00,36.82,49816.0,888.0
2013-11-30 12:00:00,36.51,49355.0,963.0
2013-11-30 13:00:00,36.91,48997.0,1023.0
2013-11-30 14:00:00,37.23,49353.0,1051.0
2013-11-30 15:00:00,38.87,50582.0,1032.0
2013-11-30 16:00:00,40.34,52303.0,1017.0
2013-11-30 17:00:00,40.88,53156.0,1061.0
2013-11-30 18:00:00,39.52,52482.0,1129.0
2013-11-30 19:00:00,37.85,51106.0,1186.0
2013-11-30 20:00:00,36.27,49287.0,1257.0
2013-11-30 21:00:00,34.87,48366.0,1345.0
2013-11-30 22:00:00,34.31,46927.0,1456.0
2013-11-30 23:00:00,33.51,44957.0,1683.0
2013-12-01 00:00:00,33.09,43513.0,2726.0
2013-12-01 01:00:00,32.62,42341.0,3009.0
2013-12-01 02:00:00,32.15,41619.0,3228.0
2013-12-01 03:00:00,32.13,41476.0,3428.0
2013-12-01 04:00:00,31.9,41437.0,3602.0
2013-12-01 05:00:00,32.0,41714.0,3723.0
2013-12-01 06:00:00,32.24,42410.0,3795.0
2013-12-01 07:00:00,32.63,43551.0,3830.0
2013-12-01 08:00:00,32.85,44749.0,3828.0
