Date, Prices, Generation forecast, System load forecast
2011-07-24 16:00:00,10.15,42745,37500
2011-07-24 17:00:00,10.11,42913,36400
2011-07-24 18:00:00,12.86,43336,37000
2011-07-24 19:00:00,14.55,45641,39100
2011-07-24 20:00:00,14.6,46522,40200
2011-07-24 21:00:00,17.67,46862,39700
2011-07-24 22:00:00,22.12,49060,41000
2011-07-24 23:00:00,20.36,49071,44900
2011-07-25 00:00:00,12.38,46185,43200
2011-07-25 01:00:00,11.62,44582,38800
2011-07-25 02:00:00,10.99,43240,38200
2011-07-25 03:00:00,10.2,41851,35800
2011-07-25 04:00:00,10.2,41657,34300
2011-07-25 05:00:00,11.27,43680,35100
2011-07-25 06:00:00,35.74,46069,38100
2011-07-25 07:00:00,50.54,48476,41600
2011-07-25 08:00:00,55.22,50997,45500
2011-07-25 09:00:00,54.02,53653,48800
2011-07-25 10:00:00,56.51,55323,50900
2011-07-25 11:00:00,58.63,56270,51900
2011-07-25 12:00:00,57.98,56121,53200
2011-07-25 13:00:00,58.1,55838,53600
2011-07-25 14:00:00,56.28,55749,52600
2011-07-25 15:00:00,54.95,54527,50800
2011-07-25 16:00:00,55.74,53569,49500
2011-07-25 17:00:00,54.06,52961,47800
2011-07-25 18:00:00,56.16,53226,47800
2011-07-25 19:00:00,55.41,53526,49500
2011-07-25 20:00:00,45.62,52670,48200
2011-07-25 21:00:00,44.46,52151,45500
2011-07-25 22:00:00,52.05,52186,46200
2011-07-25 23:00:00,44.92,52558,49700
2011-07-26 00:00:00,44.01,51138,46400
2011-07-26 01:00:00,39.92,49024,42200
2011-07-26 02:00:00,12.72,47646,41700
2011-07-26 03:00:00,10.79,45749,39300
2011-07-26 04:00:00,10.71,45623,37700
2011-07-26 05:00:00,12.72,46738,37400
2011-07-26 06:00:00,39.03,48519,40000
2011-07-26 07:00:00,14.02,50606,43200
2011-07-26 08:00:00,40.17,53061,47400
2011-07-26 09:00:00,53.02,54213,50200
2011-07-26 10:00:00,55.9,55567,52400
2011-07-26 11:00:00,58.66,56159,53400
2011-07-26 12:00:00,56.46,55971,54400
2011-07-26 13:00:00,55.29,55161,54900
2011-07-26 14:00:00,55.08,54667,53600
2011-07-26 15:00:00,52.82,53977,52400
2011-07-26 16:00:00,50.56,53414,51200
2011-07-26 17:00:00,51.97,52712,49500
2011-07-26 18:00:00,54.04,53061,49000
2011-07-26 19:00:00,50.51,53590,50200
2011-07-26 20:00:00,32.46,52552,48200
2011-07-26 21:00:00,19.86,51489,45700
2011-07-26 22:00:00,49.63,52532,46300
2011-07-26 23:00:00,45.1,53219,49600
2011-07-27 00:00:00,14.54,51204,46500
2011-07-27 01:00:00,14.29,49536,42500
2011-07-27 02:00:00,11.36,48703,42100
2011-07-27 03:00:00,10.56,46859,39200
2011-07-27 04:00:00,10.67,46125,37500
2011-07-27 05:00:00,11.6,46731,37600
2011-07-27 06:00:00,38.57,48600,39800
2011-07-27 07:00:00,50.21,50330,42400
2011-07-27 08:00:00,56.57,53166,46900
2011-07-27 09:00:00,57.08,54953,50400
2011-07-27 10:00:00,54.93,55905,52800
2011-07-27 11:00:00,55.53,56445,53900
2011-07-27 12:00:00,55.28,56207,55200
2011-07-27 13:00:00,53.2,56109,55300
2011-07-27 14:00:00,54.51,55978,54000
2011-07-27 15:00:00,53.13,54964,52600
2011-07-27 16:00:00,52.28,53447,51200
2011-07-27 17:00:00,53.02,53430,49400
2011-07-27 18:00:00,53.2,53774,48600
2011-07-27 19:00:00,53.21,54026,49900
2011-07-27 20:00:00,39.51,53036,47900
2011-07-27 21:00:00,42.48,51998,45700
2011-07-27 22:00:00,51.7,53517,46300
2011-07-27 23:00:00,46.25,54106,50000
2011-07-28 00:00:00,25.28,51053,46200
2011-07-28 01:00:00,27.67,49631,42200
2011-07-28 02:00:00,14.84,48484,41400
2011-07-28 03:00:00,11.69,46619,38900
2011-07-28 04:00:00,11.81,46093,36700
2011-07-28 05:00:00,15.4,47208,37200
2011-07-28 06:00:00,15.61,48719,39300
2011-07-28 07:00:00,40.26,50428,42000
2011-07-28 08:00:00,45.95,52511,46300
2011-07-28 09:00:00,54.99,54137,49100
2011-07-28 10:00:00,58,54928,51400
2011-07-28 11:00:00,60,54484,52600
2011-07-28 12:00:00,55.13,54435,53400
2011-07-28 13:00:00,54.25,54124,54100
2011-07-28 14:00:00,53.96,54463,52400
2011-07-28 15:00:00,53,53957,51500
2011-07-28 16:00:00,50.28,52862,50000
2011-07-28 17:00:00,45.55,52369,48500
2011-07-28 18:00:00,50.86,52592,47800
2011-07-28 19:00:00,50.87,52719,48900
2011-07-28 20:00:00,44.56,51982,47000
2011-07-28 21:00:00,40.57,50854,45100
2011-07-28 22:00:00,51.37,52114,45300
2011-07-28 23:00:00,46.14,52200,49000
2011-07-29 00:00:00,42.71,49587,46100
2011-07-29 01:00:00,17.96,47751,40900
2011-07-29 02:00:00,12.46,47217,40600
2011-07-29 03:00:00,10.8,45910,37700
2011-07-29 04:00:00,11.19,45716,35700
2011-07-29 05:00:00,12.58,46105,36000
2011-07-29 06:00:00,13.23,47330,38300
2011-07-29 07:00:00,53.18,49981,40500
2011-07-29 08:00:00,57.92,51804,44500
2011-07-29 09:00:00,58,53546,47500
2011-07-29 10:00:00,57.51,54530,49600
2011-07-29 11:00:00,58.26,54318,50300
2011-07-29 12:00:00,56.09,54496,51200
2011-07-29 13:00:00,53.18,54964,52400
2011-07-29 14:00:00,52,54299,50100
2011-07-29 15:00:00,49.7,53304,49100
2011-07-29 16:00:00,47.97,52039,47300
2011-07-29 17:00:00,49.41,51644,46100
2011-07-29 18:00:00,50.93,51970,45300
2011-07-29 19:00:00,49.95,51496,46300
2011-07-29 20:00:00,32.68,50426,44500
2011-07-29 21:00:00,47.99,49905,42700
2011-07-29 22:00:00,50.83,51983,43600
2011-07-29 23:00:00,44.6,52398,47600
2011-07-30 00:00:00,11.78,48947,44600
2011-07-30 01:00:00,13.26,46886,39000
2011-07-30 02:00:00,11.07,46222,38500
2011-07-30 03:00:00,10.63,44582,35200
2011-07-30 04:00:00,10.54,43759,33200
2011-07-30 05:00:00,10.47,43374,32900
2011-07-30 06:00:00,10.66,43116,33200
2011-07-30 07:00:00,10.95,43534,32600
2011-07-30 08:00:00,12.97,45861,35000
2011-07-30 09:00:00,15.93,47863,39100
2011-07-30 10:00:00,16.18,48995,41600
2011-07-30 11:00:00,16.64,49535,43000
2011-07-30 12:00:00,18.47,50923,44100
2011-07-30 13:00:00,16.45,49910,46700
2011-07-30 14:00:00,16.07,48892,43300
2011-07-30 15:00:00,15.13,47544,42200
2011-07-30 16:00:00,13.93,46702,40700
2011-07-30 17:00:00,13.54,46635,39500
2011-07-30 18:00:00,15.29,47431,40100
2011-07-30 19:00:00,15.21,47710,41400
2011-07-30 20:00:00,13.59,46775,40700
2011-07-30 21:00:00,14.35,46658,39100
2011-07-30 22:00:00,16.96,49388,40200
2011-07-30 23:00:00,16.27,50200,44200
2011-07-31 00:00:00,13.69,47533,42900
2011-07-31 01:00:00,12.67,46060,37900
2011-07-31 02:00:00,10.69,44421,37200
2011-07-31 03:00:00,10.2,42306,33900
2011-07-31 04:00:00,10.19,40931,31900
2011-07-31 05:00:00,10.19,40577,31300
2011-07-31 06:00:00,10.19,40380,31000
2011-07-31 07:00:00,10.2,41048,29600
2011-07-31 08:00:00,10.11,41607,31200
2011-07-31 09:00:00,10.19,43151,34100
2011-07-31 10:00:00,12.55,44113,36900
2011-07-31 11:00:00,14.66,45337,38700
2011-07-31 12:00:00,17.13,46698,40200
2011-07-31 13:00:00,14.59,45271,42900
2011-07-31 14:00:00,13.01,44369,39000
2011-07-31 15:00:00,12.08,44135,37600
2011-07-31 16:00:00,12.75,43954,36100
2011-07-31 17:00:00,12.75,43986,35400
2011-07-31 18:00:00,14.02,44483,36000
2011-07-31 19:00:00,14.7,45782,37900
2011-07-31 20:00:00,15.48,46398,38800
2011-07-31 21:00:00,17.47,46817,38700
2011-07-31 22:00:00,44.93,49125,39800
2011-07-31 23:00:00,19.51,49604,43400
2011-08-01 00:00:00,10.19,46027,41600
2011-08-01 01:00:00,10.11,44308,36800
2011-08-01 02:00:00,10.11,43288,36800
2011-08-01 03:00:00,10.18,42599,33800
2011-08-01 04:00:00,10.19,42137,32200
2011-08-01 05:00:00,10.19,43125,32700
2011-08-01 06:00:00,11.46,44673,35100
2011-08-01 07:00:00,22.84,46419,37200
2011-08-01 08:00:00,54.94,48852,40800
2011-08-01 09:00:00,54.93,50134,44100
2011-08-01 10:00:00,54.1,50466,46200
2011-08-01 11:00:00,56,51406,47300
2011-08-01 12:00:00,57.91,51825,48700
2011-08-01 13:00:00,56.18,51738,49900
2011-08-01 14:00:00,51.49,52725,48100
2011-08-01 15:00:00,48.99,51570,47000
2011-08-01 16:00:00,45,51153,45600
2011-08-01 17:00:00,45,50327,44400
2011-08-01 18:00:00,44.31,51061,44300
2011-08-01 19:00:00,50.99,51651,45700
2011-08-01 20:00:00,16.83,50040,44800
2011-08-01 21:00:00,17.07,49682,42500
2011-08-01 22:00:00,49.95,49782,43100
2011-08-01 23:00:00,42.78,50734,46400
2011-08-02 00:00:00,14.11,48403,44300
2011-08-02 01:00:00,14.16,47283,39900
2011-08-02 02:00:00,12.03,46334,40000
2011-08-02 03:00:00,10.5,44442,36600
2011-08-02 04:00:00,10.41,44121,35000
2011-08-02 05:00:00,11.89,44442,35400
2011-08-02 06:00:00,12.33,46116,36800
2011-08-02 07:00:00,47.44,47976,38800
2011-08-02 08:00:00,19.79,50331,42600
2011-08-02 09:00:00,53.19,52373,45700
2011-08-02 10:00:00,54.94,52931,47900
2011-08-02 11:00:00,56,52977,49100
2011-08-02 12:00:00,53.19,53190,50500
2011-08-02 13:00:00,54,52669,51200
2011-08-02 14:00:00,53.2,51847,48800
2011-08-02 15:00:00,52.45,50715,48500
2011-08-02 16:00:00,51.82,50104,47200
2011-08-02 17:00:00,53.66,50672,45700
2011-08-02 18:00:00,56.21,50956,45600
2011-08-02 19:00:00,56.79,51007,46500
2011-08-02 20:00:00,53.09,49993,45100
2011-08-02 21:00:00,50.73,49305,43100
2011-08-02 22:00:00,50.94,49714,43900
2011-08-02 23:00:00,41.31,50231,47400
2011-08-03 00:00:00,12.9,48741,44300
2011-08-03 01:00:00,12.46,47113,39900
2011-08-03 02:00:00,11.05,46873,40000
2011-08-03 03:00:00,10.62,45387,36600
2011-08-03 04:00:00,11.32,44330,35000
2011-08-03 05:00:00,10.88,44294,35400
2011-08-03 06:00:00,11.36,45963,36800
2011-08-03 07:00:00,45.8,48072,38800
2011-08-03 08:00:00,52.66,50372,42600
2011-08-03 09:00:00,54.62,52866,45700
2011-08-03 10:00:00,54.97,54119,47900
2011-08-03 11:00:00,54.98,55091,49100
2011-08-03 12:00:00,53.55,55523,50500
2011-08-03 13:00:00,53.99,54515,51200
2011-08-03 14:00:00,54.31,54197,48800
2011-08-03 15:00:00,53.75,52512,48500
2011-08-03 16:00:00,53,52745,47200
2011-08-03 17:00:00,53.2,52137,45700
2011-08-03 18:00:00,55.05,52254,45600
2011-08-03 19:00:00,54.94,51759,46500
2011-08-03 20:00:00,17.26,50799,45100
2011-08-03 21:00:00,46.99,50221,43100
2011-08-03 22:00:00,50.93,51001,43900
2011-08-03 23:00:00,45.2,51533,47400
2011-08-04 00:00:00,10.25,48957,44500
2011-08-04 01:00:00,10.19,47472,39700
2011-08-04 02:00:00,10.19,46270,39900
2011-08-04 03:00:00,10.15,44630,36600
2011-08-04 04:00:00,10.1,44190,34700
2011-08-04 05:00:00,10.19,44518,35300
2011-08-04 06:00:00,10.2,45869,37200
2011-08-04 07:00:00,32.94,47939,38500
2011-08-04 08:00:00,52.76,50523,42100
2011-08-04 09:00:00,53.2,52443,45200
2011-08-04 10:00:00,53.28,53854,47600
2011-08-04 11:00:00,58.01,54441,48500
2011-08-04 12:00:00,57.81,54602,49700
2011-08-04 13:00:00,53.19,54241,50500
2011-08-04 14:00:00,41.8,54031,48200
2011-08-04 15:00:00,51.91,52585,48000
2011-08-04 16:00:00,41.1,51793,46300
2011-08-04 17:00:00,50.84,50914,45300
2011-08-04 18:00:00,53.2,51787,44800
2011-08-04 19:00:00,45.01,52121,46000
2011-08-04 20:00:00,41.1,50853,44700
2011-08-04 21:00:00,33.7,50503,42500
2011-08-04 22:00:00,52.47,50852,43500
2011-08-04 23:00:00,46.87,51355,47300
2011-08-05 00:00:00,14.49,49560,44000
2011-08-05 01:00:00,11.5,47958,39200
2011-08-05 02:00:00,10.45,46932,39100
2011-08-05 03:00:00,10.48,45238,36000
2011-08-05 04:00:00,10.47,45043,34300
2011-08-05 05:00:00,10.48,45684,34600
2011-08-05 06:00:00,12.21,47356,36500
2011-08-05 07:00:00,14.76,49080,38000
2011-08-05 08:00:00,48.99,51271,41600
2011-08-05 09:00:00,53.2,53769,44800
2011-08-05 10:00:00,57.25,55294,46900
2011-08-05 11:00:00,58.01,55506,48100
2011-08-05 12:00:00,58.01,55415,49100
2011-08-05 13:00:00,55.04,54919,50100
2011-08-05 14:00:00,52.78,54350,47700
2011-08-05 15:00:00,51.64,53229,47100
2011-08-05 16:00:00,38.07,52023,45500
2011-08-05 17:00:00,46.2,51423,44300
2011-08-05 18:00:00,50.9,52246,44200
2011-08-05 19:00:00,49.99,51483,45000
2011-08-05 20:00:00,38.07,50036,43600
2011-08-05 21:00:00,48.02,49016,41500
2011-08-05 22:00:00,50.91,48878,43500
2011-08-05 23:00:00,44.97,50289.5,46900
2011-08-06 00:00:00,23.43,48055,43800
2011-08-06 01:00:00,14.04,46108,38800
2011-08-06 02:00:00,12.87,44702,38400
2011-08-06 03:00:00,10.79,42780.5,35000
2011-08-06 04:00:00,10.49,42227,33200
2011-08-06 05:00:00,10.93,42298,32700
2011-08-06 06:00:00,10.47,43323,33500
2011-08-06 07:00:00,10.82,44110.5,32500
2011-08-06 08:00:00,13.26,45860,34700
2011-08-06 09:00:00,16.16,48057.5,38600
2011-08-06 10:00:00,18.28,48730,41200
2011-08-06 11:00:00,21.54,49539,42500
2011-08-06 12:00:00,30.47,51274,43500
2011-08-06 13:00:00,21.37,49848,45900
2011-08-06 14:00:00,19.42,48731,42700
2011-08-06 15:00:00,16.76,48030,41700
2011-08-06 16:00:00,16.23,47037,40100
2011-08-06 17:00:00,16.18,47714,39200
2011-08-06 18:00:00,27.22,48611,40000
2011-08-06 19:00:00,24.34,48849,40900
2011-08-06 20:00:00,22.6,48022,40000
2011-08-06 21:00:00,22.13,47833,38700
2011-08-06 22:00:00,43.26,48937,40500
2011-08-06 23:00:00,38.02,49224,44300
2011-08-07 00:00:00,13.05,46550,42800
2011-08-07 01:00:00,14.94,44258,37600
2011-08-07 02:00:00,9.95,42472,37300
2011-08-07 03:00:00,8.3,40323,33900
2011-08-07 04:00:00,8.27,39411,31800
2011-08-07 05:00:00,8.24,38912,31200
2011-08-07 06:00:00,8.17,39290,31500
2011-08-07 07:00:00,8.22,39141,29700
2011-08-07 08:00:00,9.02,40449,31400
2011-08-07 09:00:00,14,42346,34300
2011-08-07 10:00:00,16.81,43975,37200
2011-08-07 11:00:00,18.74,44876,39200
2011-08-07 12:00:00,20.5,45645,40300
2011-08-07 13:00:00,18.52,44668,42600
2011-08-07 14:00:00,15.71,43520,39100
2011-08-07 15:00:00,13.18,42747,37700
2011-08-07 16:00:00,13.03,42256,36100
2011-08-07 17:00:00,12.83,42463,35300
2011-08-07 18:00:00,15.45,42901,36200
2011-08-07 19:00:00,18.23,43731,37400
2011-08-07 20:00:00,18.73,44242,38300
2011-08-07 21:00:00,22.84,45531,38400
2011-08-07 22:00:00,26.55,47332,40700
2011-08-07 23:00:00,25.3,47177,43700
2011-08-08 00:00:00,12,44150,40900
2011-08-08 01:00:00,12.06,42201,36700
2011-08-08 02:00:00,10.26,40213,36700
2011-08-08 03:00:00,10.02,38664,33500
2011-08-08 04:00:00,9.98,38729,32200
2011-08-08 05:00:00,9.98,39730,32600
2011-08-08 06:00:00,10.18,40967,34400
2011-08-08 07:00:00,12.91,43546,35900
2011-08-08 08:00:00,17.76,46665,39500
2011-08-08 09:00:00,31.88,48774,42900
2011-08-08 10:00:00,49,49675,45200
2011-08-08 11:00:00,53.2,50612,46400
2011-08-08 12:00:00,50.98,50526,47700
2011-08-08 13:00:00,45.93,50334,49300
2011-08-08 14:00:00,45.01,50042,47300
2011-08-08 15:00:00,28.76,48686,46100
2011-08-08 16:00:00,17.34,47656,44700
2011-08-08 17:00:00,18.38,47211,43300
2011-08-08 18:00:00,39.38,47873,43300
2011-08-08 19:00:00,45.04,48193,44600
2011-08-08 20:00:00,44.69,47295,43600
2011-08-08 21:00:00,43.99,47307,41900
2011-08-08 22:00:00,44.76,48298,43100
2011-08-08 23:00:00,35.02,48206,46500
2011-08-09 00:00:00,13.47,46267,43100
2011-08-09 01:00:00,10.04,44186,38500
2011-08-09 02:00:00,4.15,43016,38600
2011-08-09 03:00:00,9.9,41347,35400
2011-08-09 04:00:00,5.48,40179,34000
2011-08-09 05:00:00,11.25,41179,33900
2011-08-09 06:00:00,12.93,43349,35600
2011-08-09 07:00:00,18.15,45752,37500
2011-08-09 08:00:00,42.83,47926,40700
2011-08-09 09:00:00,43,50649,43900
2011-08-09 10:00:00,43,51841,45700
2011-08-09 11:00:00,44,52515,47000
2011-08-09 12:00:00,45.13,52773,48300
2011-08-09 13:00:00,45.3,52018,49600
2011-08-09 14:00:00,43.93,51012,47500
2011-08-09 15:00:00,43,50009,46600
2011-08-09 16:00:00,36.21,49065,45000
2011-08-09 17:00:00,39.22,49160,44100
2011-08-09 18:00:00,45.76,50284,44200
2011-08-09 19:00:00,45.77,50126,45300
2011-08-09 20:00:00,31.81,49462,44200
2011-08-09 21:00:00,45.36,49785,42800
2011-08-09 22:00:00,51.03,50677,43000
2011-08-09 23:00:00,38.27,49810,45800
2011-08-10 00:00:00,12.89,48016,42800
2011-08-10 01:00:00,12.67,46339,38400
2011-08-10 02:00:00,10.19,45147,38300
2011-08-10 03:00:00,10.14,44792,35100
2011-08-10 04:00:00,10.14,44318,33900
2011-08-10 05:00:00,10.19,44810,34000
2011-08-10 06:00:00,13.29,46271,35900
2011-08-10 07:00:00,37.28,47466,37600
2011-08-10 08:00:00,46.1,48422,40900
2011-08-10 09:00:00,51.12,49743,43900
2011-08-10 10:00:00,51.97,50463,45900
2011-08-10 11:00:00,53.59,50965,47100
2011-08-10 12:00:00,51.93,50632,48200
2011-08-10 13:00:00,51.08,50196,49500
2011-08-10 14:00:00,50.68,49379,47400
2011-08-10 15:00:00,49,49365,46400
2011-08-10 16:00:00,47.18,49346,45400
2011-08-10 17:00:00,49,49307,43700
2011-08-10 18:00:00,52.38,48741,43900
2011-08-10 19:00:00,49.93,49229,45200
2011-08-10 20:00:00,28.19,49199,44000
2011-08-10 21:00:00,38.16,48805,42700
2011-08-10 22:00:00,46.87,49045,43000
2011-08-10 23:00:00,39.7,49195,45800
2011-08-11 00:00:00,29.34,47794,43600
2011-08-11 01:00:00,14.22,46247,38000
2011-08-11 02:00:00,10.15,45753,38000
2011-08-11 03:00:00,10.01,43566,35700
2011-08-11 04:00:00,10.01,42713,33900
2011-08-11 05:00:00,10.18,43391,33900
2011-08-11 06:00:00,21.88,45222,35700
2011-08-11 07:00:00,37.77,46367,37500
2011-08-11 08:00:00,53.2,48019,40500
2011-08-11 09:00:00,53.3,50050,43800
2011-08-11 10:00:00,51.69,49855,45800
2011-08-11 11:00:00,50.18,49792,46700
2011-08-11 12:00:00,48.02,49878,47700
2011-08-11 13:00:00,46.55,49637,49200
2011-08-11 14:00:00,47.34,49277,46900
2011-08-11 15:00:00,46.93,48402,46300
2011-08-11 16:00:00,47.27,48790,45000
2011-08-11 17:00:00,49.94,49627,44000
2011-08-11 18:00:00,52.5,50388,43900
2011-08-11 19:00:00,53.14,50559,45200
2011-08-11 20:00:00,52.49,49960,44400
2011-08-11 21:00:00,52.53,49451,43000
2011-08-11 22:00:00,53.28,49658,42900
2011-08-11 23:00:00,42.6,48399,46100
2011-08-12 00:00:00,38.83,46738,43400
2011-08-12 01:00:00,37.27,45692,38400
2011-08-12 02:00:00,22.01,45512,37700
2011-08-12 03:00:00,13.23,44685,35500
2011-08-12 04:00:00,15.01,44218,34200
2011-08-12 05:00:00,23.18,44330,33200
2011-08-12 06:00:00,43.89,45122,35100
2011-08-12 07:00:00,52.96,46288,36700
2011-08-12 08:00:00,51.82,48340,39500
2011-08-12 09:00:00,53.2,49635,42900
2011-08-12 10:00:00,55.01,51347,45000
2011-08-12 11:00:00,56.06,51643,45800
2011-08-12 12:00:00,58.28,51284,47600
2011-08-12 13:00:00,55.08,50763,49000
2011-08-12 14:00:00,53.2,49927,46700
2011-08-12 15:00:00,50.95,48223,45900
2011-08-12 16:00:00,51.33,47484,45000
2011-08-12 17:00:00,53.19,47412,43200
2011-08-12 18:00:00,53.66,48906,43100
2011-08-12 19:00:00,53.28,48727,44400
2011-08-12 20:00:00,53.19,47174,43500
2011-08-12 21:00:00,53.19,46372,42100
2011-08-12 22:00:00,55.03,45600,44100
2011-08-12 23:00:00,52.5,44927,46500
2011-08-13 00:00:00,50.54,42611,42900
2011-08-13 01:00:00,44.42,40275,38500
2011-08-13 02:00:00,40.83,39936,38000
2011-08-13 03:00:00,39.04,39505,35100
2011-08-13 04:00:00,38.21,39470,33300
2011-08-13 05:00:00,38.51,39432,32900
2011-08-13 06:00:00,39.05,39586,33800
2011-08-13 07:00:00,41.19,39099,32500
2011-08-13 08:00:00,47.56,40017,34700
2011-08-13 09:00:00,50.96,41595,37800
2011-08-13 10:00:00,52.53,42794,40400
2011-08-13 11:00:00,54.96,43215,41800
2011-08-13 12:00:00,54.1,43584,43300
2011-08-13 13:00:00,51.9,43092,45500
2011-08-13 14:00:00,50.4,42085,42600
2011-08-13 15:00:00,46.04,40989,41400
2011-08-13 16:00:00,47.41,40320,40300
2011-08-13 17:00:00,50.73,39844,39700
2011-08-13 18:00:00,50.9,40499,40100
2011-08-13 19:00:00,50.8,41708,41000
2011-08-13 20:00:00,51.04,41170,40800
2011-08-13 21:00:00,52.74,41215,40200
2011-08-13 22:00:00,52.93,41423,41500
2011-08-13 23:00:00,46,41968,44700
2011-08-14 00:00:00,47.73,40282,43300
2011-08-14 01:00:00,46.36,39654,38100
2011-08-14 02:00:00,39.41,38975,37600
2011-08-14 03:00:00,35.63,38022,34400
2011-08-14 04:00:00,33.46,37931,32700
2011-08-14 05:00:00,33.29,37842,32300
2011-08-14 06:00:00,31.91,38310,32200
2011-08-14 07:00:00,32.2,38229,30500
2011-08-14 08:00:00,36.88,38610,32000
2011-08-14 09:00:00,41.41,39521,34600
2011-08-14 10:00:00,44.55,41018,37500
2011-08-14 11:00:00,47.03,41769,39600
2011-08-14 12:00:00,47,42165,40800
2011-08-14 13:00:00,39.89,41956,42800
2011-08-14 14:00:00,41.07,39582,39300
2011-08-14 15:00:00,41.02,38095,37500
2011-08-14 16:00:00,41.02,37895,36300
2011-08-14 17:00:00,44.06,37876,35700
2011-08-14 18:00:00,49.92,39081,36600
2011-08-14 19:00:00,52.38,39977,37600
2011-08-14 20:00:00,53.17,41645,38600
2011-08-14 21:00:00,55.04,41782,38100
2011-08-14 22:00:00,55.98,42010,40900
2011-08-14 23:00:00,50.41,42161,44000
2011-08-15 00:00:00,43,41513,41600
2011-08-15 01:00:00,33.96,40421,37200
2011-08-15 02:00:00,32.94,40039,37000
2011-08-15 03:00:00,29.62,39898,33300
2011-08-15 04:00:00,13.95,39891,32500
2011-08-15 05:00:00,14.51,40015,31800
2011-08-15 06:00:00,12.58,40396,32100
2011-08-15 07:00:00,14.05,40248,30300
2011-08-15 08:00:00,34.24,40802,32100
2011-08-15 09:00:00,38.83,42183,34900
2011-08-15 10:00:00,54.03,43082,36900
2011-08-15 11:00:00,55.03,43983,38400
2011-08-15 12:00:00,56.44,44809,39900
2011-08-15 13:00:00,52.93,44432,42000
2011-08-15 14:00:00,48.94,43207,38900
2011-08-15 15:00:00,44.94,42600,37300
2011-08-15 16:00:00,44.6,42415,36200
2011-08-15 17:00:00,45.53,41780,35400
2011-08-15 18:00:00,51.11,42874,36400
2011-08-15 19:00:00,53.93,44142,37800
2011-08-15 20:00:00,53.31,45236,39100
2011-08-15 21:00:00,54.94,45894,38600
2011-08-15 22:00:00,54.64,45805,40800
2011-08-15 23:00:00,47,45908,44300
2011-08-16 00:00:00,43.3,45558,42100
2011-08-16 01:00:00,42,43893,36900
2011-08-16 02:00:00,40.31,43243,36900
2011-08-16 03:00:00,32.71,43066,33500
2011-08-16 04:00:00,27.14,42967,32600
2011-08-16 05:00:00,41.16,43489,33000
2011-08-16 06:00:00,44.4,44196,35000
2011-08-16 07:00:00,51.19,45090,36700
2011-08-16 08:00:00,55.36,46625,40000
2011-08-16 09:00:00,54.93,48406,43200
2011-08-16 10:00:00,55.06,49082,44900
2011-08-16 11:00:00,55.67,49780,46300
2011-08-16 12:00:00,56.5,49497,48000
2011-08-16 13:00:00,56.28,49591,49500
2011-08-16 14:00:00,56.27,49887,47100
2011-08-16 15:00:00,54.92,48908,46700
2011-08-16 16:00:00,54.79,47951,45400
2011-08-16 17:00:00,55.78,48005,44700
2011-08-16 18:00:00,57.92,48384,45100
2011-08-16 19:00:00,56.49,48981,46200
2011-08-16 20:00:00,54.91,49049,44800
2011-08-16 21:00:00,54.19,48519,43400
2011-08-16 22:00:00,53.18,47850,44300
2011-08-16 23:00:00,47.52,48041,47400
2011-08-17 00:00:00,43,47520,44900
2011-08-17 01:00:00,39.83,45718,39900
2011-08-17 02:00:00,35.77,45346,39400
2011-08-17 03:00:00,33.13,44994,36700
2011-08-17 04:00:00,29.16,44699,35000
2011-08-17 05:00:00,34.85,44951,35200
2011-08-17 06:00:00,41.68,46237,37200
2011-08-17 07:00:00,45.34,46896,38900
2011-08-17 08:00:00,51.7,48393,42000
2011-08-17 09:00:00,56.28,50138,45600
2011-08-17 10:00:00,57.87,51379,47900
2011-08-17 11:00:00,58.29,50769,49300
2011-08-17 12:00:00,58.1,51020,50700
2011-08-17 13:00:00,58,50442,52000
2011-08-17 14:00:00,56.85,50238,49700
2011-08-17 15:00:00,55.15,49676,49300
2011-08-17 16:00:00,54.72,49100,48000
2011-08-17 17:00:00,55.34,49016,46500
2011-08-17 18:00:00,57.1,49079,46800
2011-08-17 19:00:00,55.87,49587,47900
2011-08-17 20:00:00,53.95,48509,46700
2011-08-17 21:00:00,56.19,48723,46000
2011-08-17 22:00:00,55.28,48638,46000
2011-08-17 23:00:00,48.11,48729,48800
2011-08-18 00:00:00,44,46796,45700
2011-08-18 01:00:00,42.59,45100,40900
2011-08-18 02:00:00,40.06,44704,40700
2011-08-18 03:00:00,25.25,44454,37900
2011-08-18 04:00:00,22.76,44416,35900
2011-08-18 05:00:00,36.82,44488,36200
2011-08-18 06:00:00,47.38,45630,38100
2011-08-18 07:00:00,51.04,46798,39900
2011-08-18 08:00:00,56.22,48425,43100
2011-08-18 09:00:00,58.93,49835,46700
2011-08-18 10:00:00,58.11,50569,48900
2011-08-18 11:00:00,59.16,51086,50200
2011-08-18 12:00:00,57.1,50901,52000
2011-08-18 13:00:00,58.1,50606,53600
2011-08-18 14:00:00,59,50713,51400
2011-08-18 15:00:00,57.64,49705,51000
2011-08-18 16:00:00,56.94,49526,49800
2011-08-18 17:00:00,56.64,50260,48500
2011-08-18 18:00:00,54.08,50363,48600
2011-08-18 19:00:00,53.9,50558,49700
2011-08-18 20:00:00,55.01,49712,48300
2011-08-18 21:00:00,53.28,49047,48200
2011-08-18 22:00:00,49.81,49763,47000
2011-08-18 23:00:00,43.54,50498,50000
2011-08-19 00:00:00,45.18,47309,46900
2011-08-19 01:00:00,43.09,45763,41100
